url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,tipe properti,sertifikat,daya listrik,kt. pembantu,km. pembantu,garasi,jumlah lantai,tahun dibangun,kondisi properti,kondisi perabotan,hadap,id iklan,carport,bedrooms,bathrooms,land size,building size,certificate,electricity,floors,property condition,building orientation,carports,maid bedrooms,maid bathrooms,garages,building age,furnishing
https://www.rumah123.com/properti/jakarta-barat/hos11081049/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,"4,5",Miliar,Rumah city resort hawaii 3 lt 8x18 furnished rapi dan bagus,"Cengkareng, Jakarta Barat"," Jogging Track,  Taman, Ac, Keamanan",3,3,144 m²,350 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,,3,,bagus,furnished,barat,hos11081049,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9034199/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,6,Miliar,"Rumah Asri, Bintaro Permai,Turun harga dari 7 M jadi 6M ..grab it fast !!!","Bintaro, Jakarta Selatan","Taman, Keamanan 24 jam,  Taman, Jalur Telepon, AC,  Ac, Keamanan",5,3,373 m²,132 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,2,1,1993,bagus,unfurnished,utara,hos9034199,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11078999/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,"4,6",Miliar,Dijual Rumah PURI KENCANA area tidak pernah banjir,"Puri Indah, Jakarta Barat",Keamanan,4,3,144 m²,200 m²,rumah,shm - sertifikat hak milik,3500 mah,1,1,2,2,,butuh renovasi,unfurnished,barat,hos11078999,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11080262/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,"18,5",Miliar,Rumah Tropical Mewah Gaya Bali Di Cipete,"Cipete, Jakarta Selatan","Kolam Renang,  CCTV, Ac,  Taman",5,4,465 m²,500 m²,rumah,shm - sertifikat hak milik,16500 mah,2,1,2,2,2013,bagus sekali,unfurnished,utara,hos11080262,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos10091139/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,Rp,"19,7",Miliar,Dijual Rumah Kemang Jakarta Selatan,"Kemang, Jakarta Selatan"," Kolam Renang, Taman, Jalur Telepon",4,4,662 m²,405 m²,rumah,shm - sertifikat hak milik,6600 mah,2,1,2,2,,bagus,,,hos10091139,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos11079427/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,"6,5",Miliar,Turun Harga Jual Cepat Rumah Hoek di Kayumas Semi Furnished,"Kayu Putih, Jakarta Timur","Keamanan 24 jam, Taman,  Taman, Jalur Telepon, AC, Tempat Jemuran",3,3,260 m²,400 m²,rumah,shm - sertifikat hak milik,7700 mah,1,1,,2,,bagus,semi furnished,timur,hos11079427,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos10867898/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,"16,9",Miliar,Dijual Rumah Cantik dan Siap Huni 585m² Jagakarsa Jakarta Selatan,"Jagakarsa, Jakarta Selatan","Taman, Ac,  Keamanan",6,3,585 m²,480 m²,rumah,shm - sertifikat hak milik,,5,1,,1,,bagus sekali,semi furnished,,hos10867898,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos10226436/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,"1,37",Miliar,ANDRE TJHIA Bojong Indah Tanah 8x15 Bangunan 2 Lantai Sangat Terawat,"Bojong Indah, Jakarta Barat","Taman, Jogging Track,  Keamanan",4,2,120 m²,160 m²,rumah,shm - sertifikat hak milik,2200 mah,,,,2,2022,bagus sekali,unfurnished,barat,hos10226436,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos7375426/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,900,Juta,Termurah Rumah Gaya Bali 2 Lantai Cibubur  Akses Dekat  Pintu Tol Cibubur dan LRT Cibubur Strategis,"Cibubur, Jakarta Timur","Taman, Keamanan 24 jam,  CCTV, AC, Wastafel,  Keamanan,  One Gate System, Tempat Jemuran",3,2,74 m²,69 m²,rumah,shm - sertifikat hak milik,2200 mah,,,2,2,2022,bagus,unfurnished,,hos7375426,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11075661/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,"1,95",Miliar,Termurah 5x25 Meruya Utara 1.95m,"Meruya, Jakarta Barat","Taman, Playground, Keamanan 24 jam,  Tempat Laundry",3,3,125 m²,149 m²,rumah,shm - sertifikat hak milik,2200 mah,1,1,2,2,2022,baru,unfurnished,,hos11075661,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos9658750/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,"4,1",Miliar,Rumah  Swarnabhumi Residence Cilandak Fatmawati Jakarta Selatan,"Fatmawati, Jakarta Selatan",Taman,4,4,108 m²,220 m²,rumah,shm - sertifikat hak milik,5500 mah,,,1,3,2020,baru,unfurnished,timur,hos9658750,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11077165/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,23,Miliar,"Dijual Cepat Rumah Siap Huni, Bagus, Ada S Pool Di Tebet Harga Menarik","Tebet, Jakarta Selatan","Taman, Kolam Renang",4,3,530 m²,600 m²,rumah,shm - sertifikat hak milik,13200 mah,2,1,4,2,,bagus sekali,furnished,,hos11077165,5,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-timur/hos11076326/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,"4,2",Miliar,Rumah 2 lantai lokasi strategis,"Cibubur, Jakarta Timur"," Kolam Renang, Taman,  Masjid, Jalur Telepon,  Keamanan,  Ac,  Jogging Track",4,4,475 m²,420 m²,rumah,shm - sertifikat hak milik,4400 mah,1,1,2,2,2005,bagus,semi furnished,timur,hos11076326,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11069894/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,"2,75",Miliar,Chandra Rumah Uk 7x20m Shm Murni Lokasi Bagus di Komplek Dutamas,"Jelambar, Jakarta Barat",Jalur Telepon,3,2,140 m²,126 m²,rumah,shm - sertifikat hak milik,,,,,1,2015,bagus,,,hos11069894,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11076754/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,"3,1",Miliar,Chandra Rumah Uk 8x21m di Jelambar Jakarta Barat,"Jelambar, Jakarta Barat",Jalur Telepon,3,3,168 m²,236 m²,rumah,shm - sertifikat hak milik,,,,2,2,,bagus,,,hos11076754,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-barat/hos11075990/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,"3,5",Miliar,Chandra Rumah Komplek Dutamas Uk 9x20m Harga Oke di Jelambar,"Jelambar, Jakarta Barat",Jalur Telepon,3,3,180 m²,168 m²,rumah,shm - sertifikat hak milik,,1,,,1,,bagus,,,hos11075990,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11077709/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,"3,9",Miliar,DiJUAL Rumah MEWAH CANTIK POJOK dekat TB SIMATUPANG,"Ragunan, Jakarta Selatan"," Taman, Jalur Telepon,  CCTV, Ac,  Keamanan",4,4,195 m²,165 m²,rumah,shm - sertifikat hak milik,3500 mah,1,1,,2,2000,baru,,,hos11077709,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/jakarta-selatan/hos11077532/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,Rp,8,Miliar,RUMAH MEWAH MODERN STRATEGIS di RADIO DALAM,"Radio Dalam, Jakarta Selatan"," Kolam Renang, Taman,  CCTV,  Jalur Telepon, Ac,  Keamanan",4,5,256 m²,400 m²,rumah,shm - sertifikat hak milik,5500 mah,3,2,2,3,2022,baru,semi furnished,,hos11077532,2,,,,,,,,,,,,,,,
