url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,carport,tipe properti,sertifikat,daya listrik,km. pembantu,garasi,jumlah lantai,tahun dibangun,kondisi properti,kondisi perabotan,hadap,id iklan,kt. pembantu,bedrooms,bathrooms,land size,building size,carports,certificate,electricity,maid bedrooms,maid bathrooms,garages,floors,building age,property condition,furnishing,building orientation
https://www.rumah123.com/properti/tangerang/hos3507180/#qid~f6ec1d2c-a616-42e7-a86a-ca7173cb7359,Rp,595,Juta,Rumah 126m2 2Lantai Full Renovasi Strategis Dasana Indah Akses Ke gading serpong Tangerang,"Kelapa Dua, Tangerang","Masjid, Lapangan Bola, Tempat Jemuran, AC, Ac, Wastafel,  Kolam Renang, Tempat Gym",3,2,63 m²,126 m²,1,rumah,shm - sertifikat hak milik,900 mah,,,2,2000,sudah renovasi,semi furnished,,hos3507180,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11078259/#qid~f6ec1d2c-a616-42e7-a86a-ca7173cb7359,Rp,845,Juta,Siap Huni Selangkah Ke Tol Karawaci Dan Gading Serpong,"Tangerang Kota, Tangerang"," Taman, Tempat Jemuran, Jalur Telepon, Akses Parkir, Keamanan 24 jam, Track Lari, Tempat Gym",,,,,,rumah,,,,,,,,,,hos11078259,,3,2,72 m²,54 m²,1,shm - sertifikat hak milik,,,,,2,2021,baru,,
https://www.rumah123.com/properti/tangerang/hos11120939/#qid~f6ec1d2c-a616-42e7-a86a-ca7173cb7359,Rp,10,Miliar,Dijual Rumah Taman Tirta Golft BSD Kawasan Damai Indah,"BSD, Tangerang"," Jogging Track, Taman, Kolam Renang,  Keamanan",4,3,853 m²,426 m²,2,rumah,shm - sertifikat hak milik,11000 mah,,2,2,,bagus sekali,semi furnished,,hos11120939,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10870458/#qid~f6ec1d2c-a616-42e7-a86a-ca7173cb7359,Rp,28,Miliar,Rumah Mewah Di Bsd 3 Lantai Lokasi Premium,"BSD, Tangerang"," Jogging Track, Taman, Kolam Renang,  Keamanan",5,6,558 m²,760 m²,3,rumah,shm - sertifikat hak milik,3300 mah,1,2,2,,baru,unfurnished,,hos10870458,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11118303/#qid~f6ec1d2c-a616-42e7-a86a-ca7173cb7359,Rp,"3,28",Miliar,"Rumah Brand New Heritage Residence Puri 11. Akses Toll Langsung. 7x12,5 Cicil 12x","Karang Tengah, Tangerang",Keamanan 24 jam,3,3,87 m²,87 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",4400 mah,,,2,,bagus,semi furnished,,hos11118303,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10656972/#qid~f6ec1d2c-a616-42e7-a86a-ca7173cb7359,Rp,"1,85",Miliar,Dijual Cepat Rumah Cluster Agnesi Type Luxury Uk.6x12 Gading Serpong Nego,"Gading Serpong, Tangerang"," Keamanan,  Taman, Jogging Track, Jalur Telepon,  Kolam Renang",3,2,72 m²,77 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,,,2,2018,bagus,semi furnished,barat daya,hos10656972,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11124736/#qid~f6ec1d2c-a616-42e7-a86a-ca7173cb7359,Rp,580,Juta,Dijual Rumah murah di Telaga Bestari sudah SHM,"Balaraja, Tangerang","Masjid,  Jogging Track,  Taman, Keamanan, Keamanan 24 jam, Track Lari, Taman",2,2,72 m²,120 m²,,rumah,shm - sertifikat hak milik,1300 mah,,,1,,bagus sekali,unfurnished,,hos11124736,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11123138/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"1,58",Miliar,"Rumah 1 lantai, sudah SHM dan sudah Renovasi di The Icon BSD","BSD City, Tangerang"," Jogging Track, Keamanan,  Taman, Ac",2,1,105 m²,80 m²,1,rumah,shm - sertifikat hak milik,4400 mah,1,,1,,sudah renovasi,semi furnished,,hos11123138,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11118843/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"1,58",Miliar,Rumah Bagus satu lantai Semi Furnished di Bsd the icon,"BSD The Icon, Tangerang"," Keamanan,  Jogging Track,  Masjid, Ac,  Kolam Renang, Taman",2,1,105 m²,80 m²,1,rumah,shm - sertifikat hak milik,2200 mah,1,,1,,bagus,semi furnished,,hos11118843,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11053459/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"1,75",Miliar,Rumah Tanah Luas di Taman Palma Citra Raya,"Cikupa Citra Raya, Tangerang"," Taman, Akses Parkir, Keamanan 24 jam, Track Lari,  Playground",3,2,200 m²,150 m²,,rumah,shm - sertifikat hak milik,3500 mah,,,1,,bagus,furnished,,hos11053459,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11054291/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,899,Juta,Dijual Rumah 2 Lantai di Cluster Garden Grove Citra Raya,"Cikupa Citra Raya, Tangerang"," Taman, Tempat Jemuran, Akses Parkir, Keamanan 24 jam, Track Lari, Taman",3,1,136 m²,93 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,1,1,,bagus,unfurnished,,hos11054291,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11054358/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,660,Juta,Dijual Murah Rumah 1 Lantai Siap Huni di Cluster Villagio,"Cikupa Citra Raya, Tangerang"," Taman, Akses Parkir, Keamanan 24 jam, Track Lari",2,1,84 m²,41 m²,,rumah,hgb - hak guna bangunan,2200 mah,,1,1,,bagus,unfurnished,,hos11054358,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11103019/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"1,8",Miliar,"Dijual Murah Bu Chiara Suvarna Sutera Lokasi Strategis, Siap Huni","Sindang Jaya, Tangerang","Masjid,  Lapangan Voli,  Taman,  Tempat Gym, Lapangan Tenis, Lapangan Basket, Tempat Jemuran, Jalur Telepon, Kitchen Set, Keamanan 24 jam,  Track Lari,  Kolam Renang,  CCTV, Wastafel,  Akses Parkir,  One Gate System,  Playground",3,3,180 m²,142 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",5500 mah,,2,2,2020,bagus,unfurnished,barat,hos11103019,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10916265/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"2,8",Miliar,"Rumah 2 Lantai Baru Sertifikat Hak Milik Rempoa, Ciputat Tangerang","Rempoa, Tangerang","Kolam Renang, Taman,  Keamanan",4,3,105 m²,137 m²,2,rumah,shm - sertifikat hak milik,2200 mah,1,,2,2022,baru,unfurnished,barat,hos10916265,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos6792402/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,3,Miliar,"Rumah Bagus Furnished di The Icon Verdant View, Bsd Tangerang","BSD, Tangerang","Taman, Keamanan,  Kolam Renang",3,3,144 m²,200 m²,,rumah,shm - sertifikat hak milik,2200 mah,1,,2,2015,bagus,furnished,,hos6792402,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11321036/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,5,Miliar,"Rumah baru elegant dan luxury Rumah di The Icon,Cluster Cosmo-BSD City-Tangerang- Banten 2 Lantai SHM Baru Timur","BSD City, Tangerang"," Ac, Mesin Cuci,  Kitchen Set,  Lapangan Voli,  Jogging Track,  Taman, Lapangan Tenis,  Pemanas Air, Tempat Jemuran, Jalur Telepon, Lapangan Basket, Keamanan,  Lapangan Bulu Tangkis,  Track Lari, Wastafel,  AC",5,3,1884 m²,500 m²,4,rumah,shm - sertifikat hak milik,6600 mah,1,2,2,2021,baru,unfurnished,timur,hos11321036,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos9205912/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"5,2",Miliar,RUMAH DI TAMAN PESONA BALI CIPUTAT TIMUR TANGERANG,"Cireundeu, Tangerang"," Taman, Ac, Jogging Track,  Keamanan",4,3,400 m²,264 m²,,rumah,shm - sertifikat hak milik,13200 mah,,1,2,2005,bagus sekali,semi furnished,barat daya,hos9205912,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11329107/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"2,96",Miliar,Cluster Rossini Kawasan Symphonia Summarecon Serpong,"Gading Serpong, Tangerang"," Keamanan,  Jogging Track,  Taman, Tempat Jemuran, Jalur Telepon, Wastafel, Track Lari, Taman",4,3,96 m²,116 m²,2,rumah,"lainnya (ppjb,girik,adat,dll)",2200 mah,,,2,2020,bagus,unfurnished,utara,hos11329107,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11314195/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"3,83",Miliar,Rumah Mewah di Dalam Cluster Alam Sutera Tangerang,"Alam Sutera, Tangerang","Akses Parkir, Wastafel, Taman,  Track Lari, Keamanan 24 jam,  CCTV,  Jogging Track, Kolam Renang, Lapangan Tenis, Kitchen Set,  Playground,  Taman, Lapangan Bola,  Tempat Gym,  Lapangan Bulu Tangkis, Keamanan,  Kolam Renang,  One Gate System,  Tempat Laundry,  Lapangan Basket",4,3,105 m²,135 m²,2,rumah,shm - sertifikat hak milik,2200 mah,1,,2,,baru,semi furnished,utara,hos11314195,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10243939/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"3,19",Miliar,RUMAH HADAP TIMUR ALAM SUTERA CLUSTER STRATEGIS,"Alam Sutera, Tangerang"," Ac,  Keamanan, Kolam Renang,  Taman, Jogging Track,  CCTV,  Jalur Telepon",4,4,124 m²,138 m²,2,rumah,,3500 mah,1,,2,2021,baru,semi furnished,timur,hos10243939,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10626513/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"8,39",Miliar,"Barang Langka, Rumah 3 Lantai Ada Lift, Posisi Hoek","Alam Sutera, Tangerang"," Ac,  Keamanan,  Jogging Track, Kolam Renang,  CCTV, Taman,  Jalur Telepon",5,4,198 m²,287 m²,3,rumah,,5500 mah,1,,3,2022,baru,semi furnished,timur laut,hos10626513,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos8830044/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"1,3",Miliar,Rumah Bagus 2 Lantai di Dalam Komplek Besar Pondok Cabe,"Pondok Cabe, Tangerang"," Keamanan,  Jogging Track, Jalur Telepon,  Masjid,  Kolam Renang, Taman",3,2,126 m²,100 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,,2,2015,bagus,unfurnished,timur,hos8830044,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11323641/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,485,Juta,"Rumah Dekat Dengan Jakarta Selatan, Ciputat","Pondok Cabe, Tangerang"," Mesin Cuci, Kulkas,  Kitchen Set, Jalur Telepon, Wastafel,  Track Lari, Keamanan 24 jam,  CCTV,  AC,  Pemanas Air, Lapangan Bulu Tangkis,  Playground, Masjid,  Taman, Lapangan Bola, Tempat Jemuran,  Akses Parkir,  One Gate System,  Tempat Laundry",2,1,70 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,,1,2022,baru,unfurnished,selatan,hos11323641,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11312558/#qid~edfca908-2a57-41da-a4c0-002d12d9b489,Rp,"2,3",Miliar,"Rumah 3 Lantai Semi Furnished di Jual di Cluster Fluora, Talaga Bestari","Balaraja, Tangerang","Masjid,  Taman, Tempat Jemuran, Keamanan, Kitchen Set, Keamanan 24 jam,  Masjid, Wastafel,  Playground,  Akses Parkir,  One Gate System, Taman",4,4,155 m²,300 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,,3,,sudah renovasi,semi furnished,timur,hos11312558,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11258708/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,"5,95",Miliar,Rumah 3 Lantai Cantik Kanade 8 X 17 The Zora Bsd City,"BSD, Tangerang"," Taman,  Tempat Gym, Lapangan Tenis,  Pemanas Air, Tempat Jemuran, Jalur Telepon, Lapangan Basket, Akses Parkir, Kitchen Set, Keamanan 24 jam,  Track Lari, Wastafel,  CCTV,  Kolam Renang,  One Gate System,  AC,  Tempat Laundry,  Playground",4,5,136 m²,242 m²,2,rumah,shm - sertifikat hak milik,4400 mah,1,,3,2022,baru,semi furnished,utara,hos11258708,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos9254306/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,1,Miliar,Rumah Modern Minimalis Dekat Pintu Toll Bsd,"BSD City, Tangerang"," Keamanan, CCTV,  Taman,  Jogging Track, Keamanan 24 jam, Ac, AC, Track Lari, Taman",2,2,64 m²,65 m²,,rumah,shm - sertifikat hak milik,2200 mah,,,2,2022,baru,unfurnished,timur,hos9254306,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11244886/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,4,Miliar,Rumah Mewah di Modernhill Pondok Cabe Konsep Garden & Pool Open Space,"Pondok Cabe, Tangerang","Masjid,  Keamanan,  Jogging Track, Lapangan Tenis, Lapangan Basket, Tempat Jemuran,  Track Lari,  Kolam Renang, Taman",3,4,300 m²,240 m²,2,rumah,shm - sertifikat hak milik,3500 mah,1,6,2,2022,baru,unfurnished,selatan,hos11244886,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11088989/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,"1,25",Miliar,rumah baru siap huni di citra raya Cikupa,"Cikupa Citra Raya, Tangerang","Taman,  Kolam Renang, Jogging Track,  Keamanan",3,3,128 m²,135 m²,2,rumah,hgb - hak guna bangunan,,,2,2,,bagus sekali,unfurnished,,hos11088989,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11138937/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,630,Juta,rumah 2 lantai siap huni di citra raya Cikupa bundaran 5,"Cikupa Citra Raya, Tangerang"," Akses Parkir, Masjid,  Lapangan Voli,  Taman, Lapangan Bola,  Tempat Gym, Lapangan Tenis, Jogging Track,  Lapangan Bulu Tangkis, Keamanan,  Track Lari, Keamanan 24 jam,  Masjid,  CCTV, Taman,  One Gate System,  Playground,  Lapangan Basket",3,2,96 m²,120 m²,2,rumah,shm - sertifikat hak milik,2200 mah,,1,2,,bagus,unfurnished,selatan,hos11138937,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10127914/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,525,Juta,Diju rumah siap huni di citra raya cikupa,"Cikupa, Tangerang"," Keamanan,  Jogging Track, Kolam Renang,  Masjid, Track Lari, Taman",3,2,72 m²,72 m²,1,rumah,shm - sertifikat hak milik,,,1,1,2022,baru,semi furnished,,hos10127914,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11247594/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,"12,5",Miliar,"RUMAH MEWAH SIAP HUNI,HIJAU,ASRI,POOL AVAILABLE","BSD Telaga Golf, Tangerang"," Keamanan,  Jogging Track,  Taman, Kolam Renang, Keamanan 24 jam, Ac,  Kolam Renang, AC, Track Lari, Taman",6,4,700 m²,800 m²,2,rumah,shm - sertifikat hak milik,5500 mah,1,2,2,2009,bagus,semi furnished,selatan,hos11247594,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11111566/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,5,Miliar,Rumah 2 Lantai Seperti Villa Di Puspita Loka BSD,"BSD Puspita Loka, Tangerang"," Keamanan,  Taman,  Jogging Track, Jalur Telepon, Ac",5,3,286 m²,347 m²,1,rumah,"lainnya (ppjb,girik,adat,dll)",7700 mah,1,1,2,2012,bagus sekali,semi furnished,barat,hos11111566,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11254489/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,"3,83",Miliar,LIMITED UNITS ! NYKKA 2 LANTAI EXTENSION CLUSTER NARADA,"Alam Sutera, Tangerang"," Keamanan, CCTV,  Jogging Track,  Taman, Keamanan 24 jam, Ac, AC, Track Lari,  Kolam Renang, Taman",3,3,105 m²,135 m²,1,rumah,shm - sertifikat hak milik,3500 mah,1,,2,2022,baru,semi furnished,selatan,hos11254489,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10956437/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,975,Juta,Rumah Griya Permata dengan Luas tanah 72 m2. Sudah renovasi,"Cipondoh, Tangerang"," Keamanan,  Taman, Jogging Track, Ac,  Jalur Telepon",2,1,72 m²,50 m²,,rumah,shm - sertifikat hak milik,2200 mah,,1,1,2010,sudah renovasi,semi furnished,utara,hos10956437,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos9663558/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,"7,8",Miliar,Rumah Alam Sutera Onyx Tema Industrial 383m2 View Taman,"Sutera Onix Alam Sutera, Tangerang","Keamanan, Taman",4,4,383 m²,595 m²,2,rumah,shm - sertifikat hak milik,5500 mah,1,2,2,2011,bagus,furnished,,hos9663558,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11243250/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,"1,2",Miliar,Dp 0% dan bebas semua biaya surat². Rumah  baru 2lt siap huni,"BSD, Tangerang"," Keamanan,  Taman, Tempat Jemuran, Akses Parkir, Kitchen Set, Keamanan 24 jam, Ac, AC,  CCTV, Taman,  One Gate System,  Tempat Laundry,  Playground",3,2,74 m²,69 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,2,2,2022,baru,,timur,hos11243250,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos7197388/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,900,Juta,Rumah Minimalis 2 Lantai Dekat Stasiun dan Tol,"BSD City, Tangerang","CCTV, Ac,  Keamanan",2,2,53 m²,60 m²,2,rumah,shm - sertifikat hak milik,2200 mah,,,2,2020,baru,unfurnished,timur,hos7197388,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11250998/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,"3,59",Miliar,Dijual Rumah Bagus di Green Lake City Cluster Amerika Latin,"Cipondoh, Tangerang"," Keamanan,  Jogging Track, Kolam Renang, Lapangan Basket,  Track Lari, Wastafel, Taman, Tempat Gym",3,3,144 m²,18 m²,2,rumah,shm - sertifikat hak milik,4400 mah,1,,2,2016,bagus,unfurnished,,hos11250998,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11049702/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,"2,55",Miliar,"Hot Unit, Lebar 7 di Eminent, Sudah Sedikit Renovasi. Bisa Kpr Hadap Utara","BSD Eminent, Tangerang","Taman, Kitchen Set, Tempat Jemuran",3,2,119 m²,92 m²,1,rumah,,2200 mah,,,2,2015,sudah renovasi,semi furnished,utara,hos11049702,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos9182119/#qid~b98b1bf5-2e6f-425f-8b71-f90661bf07bc,Rp,"9,7",Miliar,BELI RUMAH INI BISA TANPA DP LOHH! RUMAH SIAP HUNI CLUSTER CAELUS BSD CITY,"BSD City, Tangerang"," Keamanan,  Jogging Track, Kolam Renang,  Taman, CCTV, Jalur Telepon, Akses Parkir, Keamanan 24 jam,  Kolam Renang,  CCTV, Track Lari,  Playground, Taman,  One Gate System, Tempat Gym,  Tempat Laundry,  Jalur Telepon",4,3,372 m²,250 m²,3,rumah,shm - sertifikat hak milik,4400 mah,1,3,3,2022,bagus,unfurnished,selatan,hos9182119,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10879658/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,"3,1",Miliar,Rumah Hook Lt 181 di Bsd City Ada Private Pool Dengan View Taman Full Furnished,"BSD City, Tangerang"," Taman, Jogging Track, Keamanan,  CCTV,  Kolam Renang,  AC,  Jalur Telepon",3,3,181 m²,182 m²,3,rumah,shm - sertifikat hak milik,4400 mah,1,1,2,2021,bagus sekali,furnished,timur,hos10879658,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11186649/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,"1,28",Miliar,Rumah Ciledug Tangerang,"Ciledug, Tangerang","Mesin Cuci, Kulkas, Masjid,  Taman, Lapangan Bola,  Pemanas Air, Tempat Jemuran, Akses Parkir,  AC",2,2,200 m²,123 m²,,rumah,shm - sertifikat hak milik,2200 mah,,1,1,,bagus,semi furnished,tenggara,hos11186649,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11135876/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,4,Miliar,Rumah Riviera Puri 8 x 15 Tahap 3 Hadap Utara,"Cipondoh, Tangerang"," Taman, Jogging Track, Jalur Telepon, Keamanan, Keamanan 24 jam, Track Lari, Taman,  Jalur Telepon",3,2,120 m²,180 m²,1,rumah,,3300 mah,,1,2,,baru,semi furnished,utara,hos11135876,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11177282/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,954,Juta,Rumah 2 Millenials Lantai Strategis Bebas Banjir,"Karawaci, Tangerang"," Keamanan,  Jogging Track, Kolam Renang,  Taman, Jalur Telepon, Kitchen Set,  Masjid, Wastafel, Track Lari, Tempat Gym",3,2,72 m²,78 m²,2,rumah,shm - sertifikat hak milik,2200 mah,,,2,,baru,unfurnished,utara,hos11177282,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10854088/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,"9,9",Miliar,RUMAH LEBAR 10 HADAP TIMUR YANG JARANG ADA! ENCHANTE RESIDENCE @ BSD CITY,"BSD City, Tangerang"," Ac,  Jogging Track, Kolam Renang,  Taman, CCTV, Jalur Telepon, Taman, Keamanan, Keamanan 24 jam, AC,  CCTV, Track Lari,  Kolam Renang,  Jalur Telepon",5,5,220 m²,398 m²,2,rumah,shm - sertifikat hak milik,13900 mah,1,1,3,2022,bagus sekali,semi furnished,timur,hos10854088,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11183386/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,"2,19",Miliar,"Rumah 2 Lantai Baru, 3 Kamar Tidur di Boulevard Gading Serpong","Gading Serpong, Tangerang"," Taman, Jalur Telepon, Akses Parkir, Keamanan 24 jam,  Kolam Renang,  CCTV, Taman,  One Gate System,  Playground",3,3,102 m²,80 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,2,2,2022,baru,unfurnished,,hos11183386,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10642306/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,"5,86",Miliar,Selangkah Ke Laurensia School Rumah Di Narada Alam Sutera,"Alam Sutera, Tangerang"," Ac,  Keamanan,  Taman, Jogging Track, Jalur Telepon,  CCTV,  Kolam Renang",4,3,160 m²,209 m²,2,rumah,shm - sertifikat hak milik,4400 mah,1,,2,2022,baru,semi furnished,selatan,hos10642306,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10316697/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,"5,05",Miliar,Selangkah Ke Laurensia School Rumah di Narada Alam Sutera,"Alam Sutera, Tangerang"," Keamanan,  Taman, Jogging Track, Ac,  CCTV,  Kolam Renang,  Jalur Telepon",4,3,140 m²,176 m²,2,rumah,shm - sertifikat hak milik,3500 mah,1,,2,2022,baru,semi furnished,timur,hos10316697,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11180027/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,"1,5",Miliar,"Cluster Alesha Vanya Park Bsd City, Rumah Ready","BSD, Tangerang"," Taman, Tempat Jemuran, Jalur Telepon, Keamanan 24 jam,  Kolam Renang, Taman",3,3,32 m²,90 m²,2,rumah,shm - sertifikat hak milik,2200 mah,,,1,2020,baru,furnished,,hos11180027,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11179791/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,385,Juta,Dijual Rumah di Graha catania sudah SHM Bagus Unfurnished,"Cikupa Citra Raya, Tangerang","Masjid,  Jogging Track,  Taman, Keamanan, Keamanan 24 jam,  Masjid, Track Lari, Taman",2,1,72 m²,22 m²,,rumah,shm - sertifikat hak milik,1300 mah,,,1,,bagus,unfurnished,,hos11179791,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11170162/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,"10,1",Miliar,Rumah Mewah 3 Lantai Di Kawasan Zora Bsd City,"BSD City, Tangerang","Keamanan 24 jam,  Kolam Renang, Taman,  One Gate System,  Playground",4,4,200 m²,358 m²,3,rumah,,,1,,3,,bagus,,,hos11170162,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos8902260/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,"2,5",Miliar,"Dijual cepat perumahan mewah di Citra Raya Cikupa,","Cikupa Citra Raya, Tangerang"," Jogging Track,  Taman, Keamanan, Keamanan 24 jam, Ac, AC, Track Lari, Taman",4,4,300 m²,400 m²,,rumah,shm - sertifikat hak milik,5500 mah,,2,2,,bagus,furnished,,hos8902260,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos11122043/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,"3,5",Miliar,Rumah bagus siap huni 21/2 full lantai di Jalan pakis,"Banjar Wijaya, Tangerang"," Jogging Track, Taman, Kolam Renang",4,3,160 m²,400 m²,,rumah,shm - sertifikat hak milik,5500 mah,1,2,2,,bagus sekali,semi furnished,selatan,hos11122043,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/tangerang/hos10550652/#qid~5e28f19c-b38e-4911-a769-d3042b2d7ea1,Rp,"4,1",Miliar,Rumah Siap Huni Rapi,"Gading Serpong, Tangerang"," Ac,  Taman, Jogging Track, Keamanan,  CCTV,  Jalur Telepon",3,3,128 m²,200 m²,1,rumah,,5500 mah,,,2,,bagus,semi furnished,selatan,hos10550652,,,,,,,,,,,,,,,,
