url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,carport,tipe properti,sertifikat,daya listrik,garasi,jumlah lantai,tahun dibangun,kondisi properti,kondisi perabotan,hadap,id iklan,kt. pembantu,km. pembantu,bedrooms,bathrooms,land size,building size,certificate,electricity,floors,building age,property condition,carports,garages,furnishing,building orientation,maid bedrooms,maid bathrooms
https://www.rumah123.com/properti/bogor/hos11029422/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,388,Juta,Rumah siap huni di jalur boulevard cluster,"Cibubur, Bogor"," Jogging Track,  Kolam Renang, Taman,  Masjid, Keamanan",2,1,120 m²,50 m²,1,rumah,hgb - hak guna bangunan,1300 mah,,1,,bagus,unfurnished,,hos11029422,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11029420/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,499,Juta,Rumah 1 lantai dekat perkantoran pemda Cibinong Tanpa DP,"Cibinong, Bogor"," Jalur Telepon, Ac, Taman",2,1,63 m²,41 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,2021,baru,unfurnished,timur,hos11029420,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11029228/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,"2,5",Miliar,Rumah baru siap huni furnish view gunung sentul city,"Sentul City, Bogor"," Jalur Telepon, Taman,  Keamanan, AC",5,5,120 m²,235 m²,,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,furnished,timur laut,hos11029228,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11029219/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,"3,5",Miliar,Rumah siap huni furnish kolam renang sentul city,"Sentul City, Bogor"," Jalur Telepon,  Kolam Renang, Taman, AC,  Keamanan",3,4,323 m²,300 m²,,rumah,shm - sertifikat hak milik,5500 mah,,2,2019,bagus,furnished,timur laut,hos11029219,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11029196/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,599,Juta,Rumah Cluster Minimalis Di Lokasi Strategis Tanpa Dp Hanya 5jt All In Di Tengah Pemda Cibinong,"Cibinong, Bogor"," Jalur Telepon,  CCTV, Ac, Taman,  Keamanan",2,1,72 m²,45 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,2021,baru,unfurnished,timur,hos11029196,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11029193/#qid~af56dc88-5ef2-4c9f-90ad-830096747b0c,Rp,599,Juta,Rumah di Jalan haji minggu SHM Tanpa DP,"Cibinong, Bogor"," Ac,  Taman,  CCTV, Jalur Telepon, Keamanan",2,1,72 m²,45 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,2021,baru,unfurnished,timur,hos11029193,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11027170/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,359,Juta,Di Jual Murah Rumah Baru Renovasi 3 Kamar Tidur Di Citra Indah,"Cileungsi, Bogor"," Jogging Track, Masjid, Kolam Renang,  Taman,  Keamanan",3,2,90 m²,75 m²,1,rumah,hgb - hak guna bangunan,1300 mah,,1,2022,bagus sekali,,utara,hos11027170,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11027139/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,"4,6",Miliar,"Cluster Atherton Kota Wisata Cibubur , New Type 3 Lantai","Cibubur, Bogor"," Kolam Renang, Masjid,  Taman,  CCTV, Jogging Track,  Keamanan",4,3,180 m²,237 m²,2,rumah,shm - sertifikat hak milik,2200 mah,,3,2022,baru,unfurnished,,hos11027139,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11027117/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,300,Juta,Rumah taman griya asri cilebut,"Cilebut, Bogor"," Jalur Telepon,  Jogging Track,  Kolam Renang,  Taman,  CCTV, Ac,  Masjid, Keamanan",3,1,72 m²,45 m²,1,rumah,shm - sertifikat hak milik,,,1,2010,bagus,unfurnished,barat daya,hos11027117,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11026758/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,"1,1",Miliar,Rumah the green hill di Pondok rajeg cibinong 2 Lantai Furnished SHM Bagus Sekali,"Cibinong, Bogor"," Jalur Telepon,  Ac, Taman, Jogging Track,  Keamanan",3,2,84 m²,84 m²,,rumah,shm - sertifikat hak milik,2200 mah,1,2,,bagus sekali,furnished,,hos11026758,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11026691/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,"4,32",Miliar,"Dijual Rumah Summarecon Bogor Tahap 2, Agathis Premium Type T","Tanah Sareal, Bogor",Taman,4,4,216 m²,307 m²,2,rumah,shm - sertifikat hak milik,,,2,,baru,,,hos11026691,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11026682/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,"3,55",Miliar,"Dijual Rumah Summarecon Bogor Tahap 2, Agathis Type A Premium","Tanah Sareal, Bogor",Taman,4,3,180 m²,249 m²,2,rumah,shm - sertifikat hak milik,,,2,,baru,,,hos11026682,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos11026398/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,85,Juta,"Take Over Rumah Dalam Cluster di Cikaret, Cibinong, Bogor","Cikaret, Bogor","Masjid, Taman,  Keamanan",2,1,72 m²,72 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,2017,bagus sekali,unfurnished,,hos11026398,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969960/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,600,Juta,"Rumah desain kekinian harga 600 jutaan ,terdapat juga 2 lantai harga 800 an di jalan raya kerdenan Cibinong dekat stasiun Bojonggede,mall ccm, kantor Pemda Cibinong","Cibinong, Bogor"," Jalur Telepon,  Jogging Track,  Taman, Ac,  Masjid, CCTV,  Keamanan",2,1,77 m²,36 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,barat,hos10969960,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969937/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,"1,8",Miliar,Villa Murah Siap Huni Di Cipanas Puncak 1 Kilo Jalan Raya Utama,"Cipanas, Bogor","Jalur Telepon, Taman,  Kolam Renang",4,2,487 m²,250 m²,,rumah,shm - sertifikat hak milik,,,2,,bagus sekali,semi furnished,,hos10969937,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969873/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,45,Miliar,Hotel di Kawasan Pariwisata Dan Masih Aktif di Gadog Ciawi Bogor,"Ciawi, Bogor","Taman,  Keamanan,  Kolam Renang, AC",13,8,5930 m²,800 m²,8,rumah,shm - sertifikat hak milik,53000 mah,,2,,bagus,furnished,,hos10969873,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969787/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,6,Miliar,Jual Villa Ada Kolam Renang Lokasi Cipanas Dekat Raya Utama,"Cipanas, Bogor"," Jalur Telepon, Taman, Kolam Renang",4,4,4640 m²,500 m²,,rumah,shm - sertifikat hak milik,,,1,,bagus sekali,semi furnished,,hos10969787,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969677/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,900,Juta,Rumah Siap Huni di Cluster Jepang Akses Tol & Bebas Banjir,"Parung, Bogor"," Jalur Telepon,  Ac, AC, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Kolam Renang,  CCTV, Jogging Track, CCTV, Jalur Telepon,  Keamanan",3,2,70 m²,90 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,bagus sekali,,timur,hos10969677,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969739/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,5,Miliar,Jual Kontrakan Luas Tanah 2500 Meter Lokasi Belakang Kota Bunga,"Cipanas, Bogor",Taman,16,16,2500 m²,500 m²,,rumah,shm - sertifikat hak milik,,,1,,bagus sekali,semi furnished,,hos10969739,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969706/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,7,Miliar,Jual Villa 4600 M Lokasi Cipanas Depan Hotel Aston Surat SHM,"Cipanas, Bogor","Jalur Telepon, Taman,  Kolam Renang",4,3,4600 m²,500 m²,,rumah,shm - sertifikat hak milik,,,3,,bagus sekali,semi furnished,,hos10969706,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969665/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,"2,5",Miliar,"Jual Villa Ex Restoran Luas Tanah 1500 Meter Surat SHM Harga 2,5m","Cipanas, Bogor","Jalur Telepon, Taman",3,3,1500 m²,1000 m²,,rumah,shm - sertifikat hak milik,,,1,,butuh renovasi,semi furnished,,hos10969665,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969659/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,661,Juta,Rumah murah promo di akhir Agustus,"Cikeas, Bogor"," Jalur Telepon,  Taman,  CCTV, Ac, Jogging Track,  Masjid,  Keamanan",2,1,84 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,timur,hos10969659,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969650/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,900,Juta,Jual Villa di Kota Bunga Bisa Dikomersilkan Pendapatan 20jt bulan,"Cipanas, Bogor",Taman,4,2,150 m²,100 m²,,rumah,shm - sertifikat hak milik,,,1,,bagus sekali,semi furnished,,hos10969650,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969646/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,569,Juta,Promo Rumah Cantik Siap Huni Harga Menarik di Tanah Sareal,"Tanah Sareal, Bogor","Masjid, Taman,  Keamanan",4,2,82 m²,70 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,2,2022,baru,semi furnished,,hos10969646,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969508/#qid~19ab7020-3244-4dca-8bce-6938bbe362d5,Rp,"1,15",Miliar,Rumah kota wisata cibubur murah deket tol siap huni,"Kota Wisata, Bogor"," Jalur Telepon,  Ac,  Jogging Track, Track Lari, Masjid,  Taman, Taman, AC, Jalur Telepon, Keamanan",2,1,105 m²,45 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,2010,bagus,unfurnished,barat daya,hos10969508,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10877115/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,440,Juta,Rumah siap huni d parung,"Parung, Bogor"," Jalur Telepon, Taman,  Masjid, CCTV,  Keamanan",2,1,61 m²,40 m²,,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,,timur,hos10877115,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969429/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,908,Juta,Rumah 2lantai di cibubur kota wisata bebas banjir,"Ciangsana, Bogor"," Jogging Track,  Taman,  Masjid, CCTV, Keamanan",,,,,,rumah,,,,,,,,,hos10969429,,,3,2,108 m²,69 m²,shm - sertifikat hak milik,2200 mah,1,2022,baru,1,,semi furnished,selatan,,
https://www.rumah123.com/properti/bogor/hos10969407/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,"1,16",Miliar,Rumah 2 lantai siap huni sudah SHM,"Cikeas, Bogor"," Jalur Telepon,  Ac, Masjid,  Taman,  CCTV, Jogging Track,  Keamanan",3,3,84 m²,95 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,1,2022,baru,unfurnished,timur,hos10969407,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969402/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,921,Juta,Rumah Minimalis Siap Huni Dalam Cluster Posisi Hook Dekat Toll dan LRT Cimanggis,"Cikeas, Bogor"," Ac,  Jogging Track,  CCTV, Taman,  Masjid, Jalur Telepon,  Keamanan",2,1,125 m²,48 m²,1,rumah,shm - sertifikat hak milik,1300 mah,2,1,2020,baru,unfurnished,timur,hos10969402,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969362/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,585,Juta,Rumah 2 Lantai Siap Huni Sentul City Bogor,"Sentul City, Bogor"," Ac,  Jogging Track, Taman,  Masjid, Jalur Telepon,  Keamanan",2,2,60 m²,120 m²,1,rumah,shm - sertifikat hak milik,,,2,,bagus sekali,furnished,,hos10969362,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969308/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,775,Juta,Rumah 2 Lantai Bebas Banjir dekat Kota Wisata,"Ciangsana, Bogor"," Jogging Track,  CCTV, Ac, Taman,  Masjid,  Keamanan",3,2,72 m²,69 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,selatan,hos10969308,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969306/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,470,Juta,Promo Millennial Khusus 3 Unit Pertama Dp 10 Jt Langsung Akad Siap Huni,"Parung, Bogor"," AC, Taman,  Masjid, Jalur Telepon,  Keamanan",2,1,147 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,,baru,unfurnished,,hos10969306,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969305/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,470,Juta,Modal 10 Juta Langsung Punya Rumah Minimalis Akses Terbaik Dekat Stasiun,"Parung, Bogor"," Jalur Telepon,  Taman, AC,  Masjid, Keamanan",2,1,147 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,,baru,unfurnished,,hos10969305,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969304/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,470,Juta,"Rumah Siap Huni Lebih Minimalis Dan Lebih Modern, Dp 10 Juta Langsung Akad","Parung Panjang, Bogor"," AC, Taman,  Masjid, Jalur Telepon,  Keamanan",2,1,147 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,,baru,unfurnished,,hos10969304,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969303/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,470,Juta,Ready Stock Cluster Minimalis Selangkah Ke Pusat Kota Bogor Dp 10 Jt All In,"Parung Panjang, Bogor"," Jalur Telepon,  AC, Masjid, Taman,  Keamanan",2,1,147 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,,baru,unfurnished,,hos10969303,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969302/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,470,Juta,Promo Terbaik Dp 10 Juta Bebas Biaya Surat2 Langsung Akad Langsung Huni,"Cibinong, Bogor"," AC, Taman,  Masjid, Jalur Telepon,  Keamanan",2,1,147 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,,baru,unfurnished,,hos10969302,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969301/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,470,Juta,Rumah Modern Langsung Huni Dekat Pusat Kota Kpr Dp 10 Juta All In,"Cibinong, Bogor"," Jalur Telepon,  AC, Masjid,  Taman, Keamanan",2,1,147 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,,baru,unfurnished,,hos10969301,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969300/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,470,Juta,Hunian Strategis Selangkah Menuju Jalan Utama Langsung Huni Dp 10 Juta All In,"Tajur Halang, Bogor"," Jalur Telepon, Taman, AC,  Masjid,  Keamanan",2,1,147 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,,baru,unfurnished,,hos10969300,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969299/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,470,Juta,Cluster Minimalis Langsung Huni Kpr Dp 10 Juta All In Dekat Stasiun Cilebut,"Tajur Halang, Bogor"," Jalur Telepon,  AC, Taman,  Masjid, Keamanan",2,1,147 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,,baru,unfurnished,,hos10969299,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969297/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,470,Juta,Rumah Modern Design Baru Dekat St Cilebut Dp 10 Juta Langsung Akad Langsung Huni,"Cilebut, Bogor"," Jalur Telepon, Taman, AC,  Masjid,  Keamanan",2,1,147 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,,baru,unfurnished,,hos10969297,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969296/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,470,Juta,Cluster Modern Dekat St Cilebut Cocok Buat Pasangan Mudah Dp 10 Juta Langsung Akad,"Cilebut, Bogor"," Jalur Telepon,  Taman, AC,  Masjid, Keamanan",2,1,147 m²,40 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,,baru,unfurnished,,hos10969296,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969272/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,500,Juta,Rumah Murah Siap Huni di Cikeas Bogor,"Cikeas, Bogor"," Jalur Telepon,  Jogging Track,  Taman,  CCTV, Ac,  Masjid, Keamanan",2,1,72 m²,36 m²,1,rumah,shm - sertifikat hak milik,1300 mah,1,1,2022,baru,unfurnished,timur,hos10969272,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969194/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,992,Juta,Di jual rumah di permu kayu manis Residence Bogor,"Tanah Baru, Bogor"," Jalur Telepon,  Ac,  Jogging Track,  Kolam Renang, Masjid,  Taman,  CCTV, Keamanan",2,2,75 m²,84 m²,,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,bagus,unfurnished,timur,hos10969194,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10886883/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,100,Juta,KPR SYARIAH TANPA BI CHEKING DAN BUNGA,"Bojong Gede, Bogor"," Jalur Telepon,  Ac,  Jogging Track, Masjid,  Taman, CCTV,  Keamanan",2,1,55 m²,36 m²,,rumah,shm - sertifikat hak milik,1300 mah,1,1,2022,baru,unfurnished,selatan,hos10886883,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969082/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,Rp,333,Juta,Di jual Rumah di Kemang Griya  bogor,"Kemang, Bogor"," Ac,  Jogging Track,  Kolam Renang,  CCTV, Taman, Jalur Telepon,  Keamanan",2,1,62 m²,36 m²,,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,timur,hos10969082,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10969052/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,"1,9",Miliar,Rumah Butuh Renov Jual Murah Sentul City,"Sentul City, Bogor","Jalur Telepon, Keamanan",4,3,379 m²,250 m²,2,rumah,shm - sertifikat hak milik,3300 mah,,2,2011,butuh renovasi,unfurnished,,hos10969052,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10968640/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,900,Juta,Rumah Cantik Bergaya Jepang di Cluster Siap Huni & Bebas Banjir,"Bojongsari, Bogor"," Jalur Telepon,  Ac, AC, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Kolam Renang,  CCTV, Jogging Track,  Masjid, CCTV, Jalur Telepon, Keamanan",3,2,70 m²,90 m²,1,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,bagus sekali,,selatan,hos10968640,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10968623/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,525,Juta,Cukup 5juta langusung Akad Rumah di Kemang Bogor,"Kemang, Bogor"," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Kolam Renang,  CCTV, Ac, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",2,1,72 m²,50 m²,,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,selatan,hos10968623,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10968605/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,"3,6",Miliar,Banting Harga Rumah Cantik di Villa Permata Baru Bogor,"Bogor Barat, Bogor"," AC, Masjid,  Taman,  CCTV, Jogging Track,  Keamanan",4,4,625 m²,350 m²,2,rumah,shm - sertifikat hak milik,4400 mah,1,2,2009,bagus sekali,unfurnished,timur,hos10968605,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10968002/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,"6,3",Miliar,Twin House Mediteranea,"Sentul City, Bogor"," Kolam Renang,  Taman, Jogging Track,  Masjid, Jalur Telepon,  Keamanan",5,4,710 m²,612 m²,4,rumah,shm - sertifikat hak milik,3500 mah,4,2,2010,bagus,unfurnished,barat daya,hos10968002,2,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10967763/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,338,Juta,Rumah Minimalis dekat Stasiun KA Tenjo ( Promo Free Dp0% ),"Tenjo, Bogor"," Taman, Ac, Jogging Track,  Masjid,  Keamanan",2,1,72 m²,36 m²,1,rumah,hgb - hak guna bangunan,1300 mah,,1,2022,baru,unfurnished,selatan,hos10967763,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10967646/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,168,Juta,Rumah Subsidi Dekat Stasiun KRL Tenjo dan Dekat dengan tol,"Parung Panjang, Bogor"," Masjid,  Jogging Track, Keamanan, Taman",,,,,,rumah,,,,,,,,,hos10967646,,,1,1,66 m²,24 m²,hgb - hak guna bangunan,1300 mah,1,2022,baru,,,unfurnished,selatan,,
https://www.rumah123.com/properti/bogor/hos10967564/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,467,Juta,Rumah Minimalist 2lantai Harga 400 Jutaan,"Tanah Sareal, Bogor"," Jalur Telepon,  Jogging Track,  AC, Kolam Renang,  Taman,  Masjid, CCTV,  Keamanan",2,2,60 m²,49 m²,,rumah,shm - sertifikat hak milik,2200 mah,1,2,2022,baru,furnished,selatan,hos10967564,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10967485/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,650,Juta,"Cibubur country, rumah unt milenial..siap huni","Cikeas, Bogor"," Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Ac, Taman, AC,  Masjid,  Keamanan",2,1,90 m²,51 m²,2,rumah,shm - sertifikat hak milik,1300 mah,,1,2010,bagus,unfurnished,utara,hos10967485,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10967390/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,"3,5",Miliar,Rumah Nuansa Forest Bukit Golf Hijau,"Sentul City, Bogor"," Jalur Telepon,  Ac,  Jogging Track,  Kolam Renang, Masjid, Taman,  Keamanan",2,3,300 m²,250 m²,2,rumah,shm - sertifikat hak milik,3500 mah,,2,2015,bagus sekali,furnished,timur,hos10967390,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10967341/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,"3,5",Miliar,Villa nyaman adem the bess view gunung geulis Gadog,"Gadog, Bogor"," Masjid,  Jogging Track, Ac, Taman",5,4,4445 m²,350 m²,6,rumah,shm - sertifikat hak milik,3300 mah,2,2,2009,bagus,unfurnished,barat,hos10967341,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10967303/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,"1,5",Miliar,Rumah cimanggis dekat stasiun LRT 2 Lantai Baru SHM Unfurnis,"Harjamukti, Bogor"," Taman, Ac,  Masjid, CCTV,  Keamanan",4,2,150 m²,100 m²,2,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,utara,hos10967303,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10967304/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,350,Juta,"Cluster Elegant Siap Huni Dp 0, DekatTaman Buah Mekarsari, Bogor","Cileungsi, Bogor"," Jogging Track, Taman,  Masjid, Jalur Telepon,  Keamanan",2,1,60 m²,38 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,timur,hos10967304,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10967289/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,168,Juta,"Rumah Subsidi Siap Huni dan Murah di Kelapa Nunggal, Bogor","Cileungsi, Bogor"," Jogging Track, Taman,  Masjid, Jalur Telepon,  Keamanan",2,1,60 m²,29 m²,1,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,timur,hos10967289,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10967237/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,495,Juta,Rumah murah sentul city,"Sentul City, Bogor","Keamanan, Taman",2,1,81 m²,50 m²,,rumah,shm - sertifikat hak milik,1300 mah,,1,2017,bagus,unfurnished,,hos10967237,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bogor/hos10967218/#qid~597aa346-d86c-4080-8208-5b78189bc971,Rp,245,Juta,Rumah Minimalis Sudah Renovasi Citra Indah City,"Jonggol, Bogor"," Jogging Track,  Kolam Renang, Taman,  Masjid, Jalur Telepon,  Keamanan",2,1,84 m²,56 m²,,rumah,shm - sertifikat hak milik,,,1,,bagus sekali,unfurnished,,hos10967218,,,,,,,,,,,,,,,,,
