url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,tipe properti,sertifikat,daya listrik,km. pembantu,jumlah lantai,tahun dibangun,kondisi properti,kondisi perabotan,id iklan,carport,hadap,garasi,kt. pembantu,bedrooms,bathrooms,land size,building size,carports,certificate,electricity,maid bedrooms,maid bathrooms,floors,building age,property condition,building orientation,garages,furnishing
https://www.rumah123.com/properti/bekasi/hos11365264/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Rp,980,Juta,"RUMAH MURAH 1,5 LANTAI 3 KAMAR DALAM CLUSTER DI PONDOK MELATI","Jatimelati, Bekasi","Tempat Jemuran,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman, Taman, Wastafel, Keamanan",2,1,135 m²,78 m²,rumah,shm - sertifikat hak milik,1300 mah,1,1,2005,bagus,unfurnished,hos11365264,1,barat,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11365251/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Rp,"6,8",Miliar,Di Jual Rumah Mewah 4 Lantai Di Jatiasih,"Bekasi, Bekasi","Lapangan Tenis,  AC, Masjid,  Lapangan Bulu Tangkis,  CCTV, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bola,  Akses Parkir,  One Gate System,  Lapangan Voli, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Tempat Gym,  Lapangan Basket,  Kitchen Set,  Mesin Cuci,  Kolam Renang,  Track Lari",8,9,700 m²,1400 m²,rumah,shm - sertifikat hak milik,7700 mah,2,4,2011,bagus,semi furnished,hos11365251,2,selatan,2,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11365156/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Rp,975,Juta,Dijual Rumah diTaman Harapan Baru Bekasi Utara,"Harapan Baru, Bekasi","Masjid, Keamanan 24 jam, Taman,  Masjid, Keamanan",3,1,120 m²,60 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2016,bagus,unfurnished,hos11365156,1,utara,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11365227/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Rp,"4,85",Miliar,Dijual rumah fully furnished dalam komplek perumahan di cikunir bekasi,"Cikunir, Bekasi"," Jogging Track,  AC, Masjid, Kolam Renang,  CCTV, Kulkas, Wastafel,  Pemanas Air, Tempat Jemuran,  Akses Parkir, Keamanan 24 jam,  Taman,  Tempat Laundry, Taman,  Playground,  Masjid, Tempat Gym,  Kitchen Set,  Ac,  Mesin Cuci, Track Lari,  Kolam Renang, Keamanan",5,4,348 m²,430 m²,rumah,shm - sertifikat hak milik,5500 mah,1,2,2015,bagus,furnished,hos11365227,1,barat,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11365160/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Rp,988,Juta,Perumahan Syariah Konsep.Smart Home Terbesar Di Bekasi Timur,"Mustikajaya, Bekasi","Track Lari,  CCTV, Taman, Jogging Track,  Masjid, CCTV,  Keamanan",3,2,72 m²,60 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11365160,1,timur,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11365140/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Rp,850,Juta,Di Jual Rumah Baru 2 Lantai Dekat Ke Grand Galaxy Di Jatiluhur Jati Asih Bekasi Selatan,"Galaxy, Bekasi","Tempat Jemuran,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Taman,  Playground",,,113 m²,90 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2021,baru,unfurnished,hos11365140,2,selatan,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11365116/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Rp,145,Juta,Rumah Baru di  Komplek Pemda Jati Asih Bekasi Selatan,"Jati Asih, Bekasi","Masjid, Keamanan 24 jam, Taman,  Masjid, Keamanan",4,3,175 m²,140 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2022,baru,unfurnished,hos11365116,1,utara,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364966/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Rp,"1,2",Miliar,Cluster ready stok bebas banjir Jatibening Bekasi,"Jatibening, Bekasi"," Ac, Masjid, Keamanan 24 jam,  Taman,  CCTV, Taman, AC, CCTV, Keamanan",3,2,77 m²,109 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11364966,1,timur,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364962/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Rp,"1,9",Miliar,Rumah 2 Lantai Siap Huni Dan Strategis Di Grand Galaxy Bekasi Selatan,"Galaxy, Bekasi",Keamanan,,,,,rumah,,,,,,,,hos11364962,,,,,3,2,72 m²,110 m²,1,shm - sertifikat hak milik,2200 mah,,,2,2020,bagus,selatan,,unfurnished
https://www.rumah123.com/properti/bekasi/hos11364929/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,Rp,3,Miliar,"Rumah di Rawalambu,bekasi SHM Bagus","Bekasi, Bekasi",Pemanas Air,4,5,250 m²,400 m²,rumah,shm - sertifikat hak milik,3300 mah,,1,,bagus,,hos11364929,1,,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364372/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,Rp,"1,99",Miliar,"::::HOT LISTING:::::
.......repost.......
::::TURUN HARGA:::::


Rumah Besar 300m2, design Minimalis . Jati Asih.Bekasi selatan.","Jati Asih, Bekasi","Tempat Jemuran, Track Lari, Wastafel, Jogging Track",4,4,300 m²,250 m²,rumah,shm - sertifikat hak milik,4400 mah,,2,,sudah renovasi,unfurnished,hos11364372,,utara,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364913/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,Rp,470,Juta,Rumah Alamanda Regency Bekasi Luas 70 M2 Rp 470 Jt Dp 0 Angsuran 3 Jutaan,"Karang Satria, Bekasi","Lapangan Tenis,  One Gate System, Masjid, Taman,  Playground, CCTV",2,1,70 m²,50 m²,rumah,hgb - hak guna bangunan,1300 mah,,1,2021,baru,unfurnished,hos11364913,1,,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364901/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,Rp,"1,8",Miliar,Rumah Semi Furnished Siap Huni Di Kemang Pratama Bekasi Selatan,"Kemang Pratama, Bekasi","Keamanan 24 jam, Keamanan, Taman",2,3,120 m²,84 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2020,bagus,semi furnished,hos11364901,1,selatan,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364878/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,Rp,"2,8",Miliar,"Rumah Hook 2,5 Lantai Dekat Perkantoran JL Jatiwaringin Raya Terawat Siap Huni Di Jatiwaringin Jaticempaka Pondokgede Bekasi Lingkungan Aman Nyaman Tidak Banjir Strategis Dekat Jl Jatiwaringin Raya Dekat Tol Jatiwaringin Akses Jalan Lebar 2 Mobil Cocok Bu","Jatiwaringin, Bekasi"," Ac,  Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman,  CCTV, Taman, AC,  Masjid, CCTV, Jalur Telepon, Keamanan",4,4,209 m²,300 m²,rumah,shm - sertifikat hak milik,11000 mah,1,2,2017,bagus,semi furnished,hos11364878,2,selatan,1,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364881/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,Rp,895,Juta,"Jual rumah di pulo sirih tengah galaxy bekasi,","Bekasi Kota, Bekasi","Tempat Jemuran,  Jogging Track, Track Lari, Wastafel, Taman, Keamanan",2,2,92 m²,120 m²,rumah,shm - sertifikat hak milik,1300 mah,,2,2015,bagus,unfurnished,hos11364881,1,utara,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364876/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,Rp,"1,5",Miliar,Rumah Minimalis Siap Huni di Cluster Somerset Mutiara Gading City Bekasi,"Tarumajaya, Bekasi",Keamanan,,,,,rumah,,,,,,,,hos11364876,,,,,3,2,120 m²,88 m²,1,shm - sertifikat hak milik,2200 mah,,,1,2020,bagus,selatan,,unfurnished
https://www.rumah123.com/properti/bekasi/hos11364859/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,Rp,"1,3",Miliar,"Rumah Siap Huni di Duta Harapan, Bekasi Utara, Bekasi","Duta Harapan, Bekasi","Keamanan, Taman",4,2,95 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,,bagus,unfurnished,hos11364859,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364827/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,Rp,695,Juta,"MURAH Rumah 1,5lt cluster di kp sawah Jati Murni Etty 08993334194","Jatimurni, Bekasi","Tempat Jemuran, Kitchen Set,  Taman, Ac, AC, Keamanan",3,2,79 m²,90 m²,rumah,shm - sertifikat hak milik,1300 mah,,2,2020,bagus,semi furnished,hos11364827,1,barat,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364750/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,Rp,"2,5",Miliar,"Rumah Siap Huni di Villa Meutia Kirana, Bekasi","Bekasi Kota, Bekasi"," Jalur Telepon,  Kolam Renang, Keamanan 24 jam, Kolam Renang,  Taman, Taman, Jalur Telepon, Keamanan",,,,,rumah,,,,,,,,hos11364750,,,,,4,3,135 m²,110 m²,2,shm - sertifikat hak milik,5500 mah,,,2,,bagus,selatan,,semi furnished
https://www.rumah123.com/properti/bekasi/hos11364472/#qid~102dd174-b924-42ce-b3fe-73c9c0ffa96f,Rp,"2,8",Miliar,Rumah Hook Murah Full Furnished Siap Huni Di Jaticempaka Jatiwaringin Pondok Gede,"Jatiwaringin, Bekasi"," Kolam Renang, Kolam Renang,  CCTV, Ac, Taman, AC,  Masjid, CCTV,  Keamanan",6,5,209 m²,300 m²,rumah,shm - sertifikat hak milik,11000 mah,,2,2017,,furnished,hos11364472,2,selatan,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364450/#qid~102dd174-b924-42ce-b3fe-73c9c0ffa96f,Rp,800,Juta,Cluster Elegan 2 Lantai di Cibubur,"Cibubur, Bekasi","Keamanan 24 jam, Taman,  Playground, One Gate System, Jalur Telepon,  Keamanan",3,2,84 m²,91 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2022,baru,unfurnished,hos11364450,1,tenggara,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364433/#qid~102dd174-b924-42ce-b3fe-73c9c0ffa96f,Rp,"2,3",Miliar,Dijual cepat Rumah kokoh strategis onegate system di Jaka Sampurna Kranji Bekasi Barat,"Kranji, Bekasi","Tempat Jemuran,  Akses Parkir,  One Gate System,  AC, Masjid, Kitchen Set, Keamanan 24 jam,  Taman, Ac, Taman, Wastafel,  Masjid,  Keamanan",3,2,200 m²,143 m²,rumah,shm - sertifikat hak milik,2200 mah,1,2,,sudah renovasi,semi furnished,hos11364433,2,timur,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364317/#qid~102dd174-b924-42ce-b3fe-73c9c0ffa96f,Rp,393,Juta,Cluster Exclusive dengan Smart Home System,"Setu, Bekasi","Masjid, Playground, Track Lari, Jogging Track",2,1,60 m²,36 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,bagus,unfurnished,hos11364317,1,selatan,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364234/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,"2,5",Miliar,Rumah 3 lantai  furnished jual cepat di Galaxy Bekasi,"Galaxy, Bekasi","Tempat Jemuran,  Ac,  Mesin Cuci, Track Lari,  AC, Kolam Renang,  Taman,  CCTV, Kulkas, Taman,  Kitchen Set,  Pemanas Air, Wastafel, Jogging Track,  Masjid,  Kolam Ikan,  Keamanan",3,4,200 m²,400 m²,rumah,shm - sertifikat hak milik,5500 mah,1,3,2015,sudah renovasi,furnished,hos11364234,2,barat,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364179/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,675,Juta,Di jual rumah luas murah dalam cluster di jatiasih,"Jati Asih, Bekasi","Jalur Telepon, Keamanan",3,3,99 m²,71 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2017,bagus,unfurnished,hos11364179,2,timur,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11364165/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,350,Juta,Rumah 1.5lantai Terawat Dan Siap Huni di Villa Jatirasa,"Jati Asih, Bekasi","Lapangan Tenis, Masjid, Kitchen Set,  Lapangan Bulu Tangkis,  CCTV, Wastafel, Jalur Telepon, Tempat Jemuran, Lapangan Bola,  Akses Parkir,  One Gate System,  Lapangan Voli, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Tempat Gym,  Lapangan Basket,  Kolam Renang,  Track Lari",2,1,66 m²,57 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2008,sudah renovasi,unfurnished,hos11364165,1,timur,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11363992/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,342,Juta,"Rumah cantik di Bekasi,Cibitung,DP 0%,1JT ALL-IN,FREE SURAT²DP0%","Harapan Indah, Bekasi","Tempat Jemuran,  Taman,  CCTV, Taman, Ac, Wastafel, AC, CCTV,  Keamanan",2,1,36 m²,63 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos11363992,1,selatan,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11363962/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,327,Juta,"Rumah murah di Babelan BekasiDP 0%FREE SURAT²,SIAP HUNI1JT ALLIN","Babelan, Bekasi","Tempat Jemuran,  One Gate System, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Taman, Ac, Wastafel, AC, CCTV,  Keamanan",2,1,36 m²,61 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos11363962,1,selatan,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11363954/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,350,Juta,Rumah 1.5lantai Terawat Dan Siap Huni di Villa Jatirasa.,"Jati Asih, Bekasi","Tempat Jemuran, Lapangan Bola,  Akses Parkir,  One Gate System, Lapangan Tenis,  Kolam Renang, Masjid,  Lapangan Voli, Keamanan 24 jam,  Lapangan Bulu Tangkis,  Taman,  Tempat Laundry,  CCTV,  Playground,  Lapangan Basket,  Tempat Gym, Jalur Telepon,  Track Lari",2,1,66 m²,57 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2007,sudah renovasi,unfurnished,hos11363954,1,selatan,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11358722/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,"2,79",Miliar,Rumah Mewah Lebar 14 meter Semi Furnished Jatiasih Bekasi,"Jati Asih, Bekasi","Water heater,  kompor, 2 unit Ac,  Kitchen set",5,4,250 m²,252 m²,rumah,shm - sertifikat hak milik,lainnya mah,1,2,2015,semi furnished,baru,hos11358722,,,1,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11360475/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,"2,79",Miliar,Rumah Mewah Lebar 14 meter Semi Furnished Jatiasih Bekasi,"Jati Asih, Bekasi","Water heater,  kompor, 2 unit Ac,  Kitchen set",5,4,250 m²,252 m²,rumah,shm - sertifikat hak milik,lainnya mah,1,2,2015,semi furnished,baru,hos11360475,,,1,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11360708/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,"2,79",Miliar,Rumah Mewah Lebar 14 meter Semi Furnished Jatiasih Bekasi,"Jati Asih, Bekasi","Water heater,  kompor, 2 unit Ac,  Kitchen set",5,4,250 m²,252 m²,rumah,shm - sertifikat hak milik,lainnya mah,1,2,2015,semi furnished,baru,hos11360708,,,1,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11363919/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,342,Juta,"RUMAH MURAH DI BEKASI DEKAT ST.BEKASI,DP0% 1JT ALLIN,FREE SURAT²","Cibitung, Bekasi","Tempat Jemuran,  One Gate System, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Ac, Taman, Wastafel, AC,  Keamanan",2,1,66 m²,63 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos11363919,1,utara,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11363788/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,750,Juta,Rumah Baru SHM di Jatiasih Bekasi Siap Huni Bebas Banjir Strategis,"Jati Asih, Bekasi","Keamanan 24 jam,  One Gate System, Taman",2,1,78 m²,54 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos11363788,1,timur,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11363746/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,332,Juta,"CLUSTER MURAH DI BEKASI,DEKAT TOL CILINCING,DP 0%CUMA 1JT ALL-IN","Babelan, Bekasi","Tempat Jemuran,  Ac,  CCTV, Taman, Wastafel, AC, Keamanan",2,1,36 m²,61 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos11363746,1,selatan,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11363742/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,Rp,"1,4",Miliar,"Rumah 1.5lantai Baru di Renov di Dalam Komplek Kemang Pratama 2,","Kemang Pratama, Bekasi","Lapangan Tenis, Masjid, Kitchen Set,  Lapangan Bulu Tangkis,  CCTV, Wastafel, Jalur Telepon, Tempat Jemuran, Lapangan Bola,  Akses Parkir,  One Gate System,  Lapangan Voli, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Tempat Gym,  Lapangan Basket,  Kolam Renang,  Track Lari",3,2,130 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2004,sudah renovasi,unfurnished,hos11363742,1,selatan,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11363719/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,Rp,327,Juta,"Rumah Cantik di Bekasi Dekat StBekasi,DP 0%CUMA 1JT ALL-IN,READY","Harapan Indah, Bekasi","Tempat Jemuran,  Ac,  CCTV, Taman, Wastafel, AC, Keamanan",2,1,36 m²,60 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,unfurnished,hos11363719,1,timur,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11363710/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,Rp,"1,4",Miliar,"Rumah 1.5lantai Bagus Dan Nyaman, Baru di Renov di Dalam Komplek Kemang Pratama 2, Bekasi","Kemang Pratama, Bekasi","Lapangan Tenis, Masjid,  Lapangan Bulu Tangkis,  CCTV, Jalur Telepon, Tempat Jemuran, Lapangan Bola,  Akses Parkir,  One Gate System,  Lapangan Voli, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Tempat Gym,  Kolam Ikan,  Lapangan Basket,  Kolam Renang,  Track Lari",3,2,130 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,2004,sudah renovasi,unfurnished,hos11363710,1,selatan,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11362999/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,Rp,6,Miliar,Rumah Luas Asri Dan Artistick Strategis Nyaman Aman Bebas Banjir,"Jatiwaringin, Bekasi"," Jalur Telepon,  Jogging Track, Tempat Jemuran,  Akses Parkir, Lapangan Bulu Tangkis,  Track Lari, Masjid, Keamanan 24 jam,  Taman,  Playground, Wastafel,  Kolam Ikan, Jalur Telepon, Keamanan, Lapangan Basket",6,4,500 m²,450 m²,rumah,shm - sertifikat hak milik,8000 mah,2,3,2013,sudah renovasi,semi furnished,hos11362999,,,,2,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11362400/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,Rp,"1,3",Miliar,Rumah 1.5lantai Lokasi Strategis di Pinggir Jalan Margahayu Bekasi Sangat Cocok Untuk Usaha,"Margahayu, Bekasi",Jalur Telepon,6,3,126 m²,140 m²,rumah,shm - sertifikat hak milik,3300 mah,,1,2004,bagus,unfurnished,hos11362400,1,timur,2,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11362383/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,Rp,"1,25",Miliar,"DIJUAL MURAH RUMAH 1,5 Lantai Terawat Siap Huni Di Dalam Perumahan Jatibening Satu Pondokgede Bekasi Strategis Dekat Stasiun LRT CITY KAPIN Dekat Tol Becakayu Kalimalang Dekat Pasar Bersih Kampung Kemang Lingkungan Asri Aman Nyaman Tidak Banjir Akses Jala","Pondok Gede, Bekasi"," Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Ac, Taman, AC,  Masjid, Jalur Telepon,  Keamanan",,,,,rumah,,,,,,,,hos11362383,,,,,4,3,154 m²,150 m²,1,shm - sertifikat hak milik,2200 mah,,,1,2017,bagus,utara,,semi furnished
https://www.rumah123.com/properti/bekasi/hos11362037/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,Rp,"1,25",Miliar,Dijual Rumah minimalis diGrand wisata.,"Grand Wisata, Bekasi"," Jalur Telepon, Track Lari,  Taman,  CCTV, Taman, Jogging Track, CCTV, Jalur Telepon, Keamanan",3,2,112 m²,65 m²,rumah,shm - sertifikat hak milik,2200 mah,1,1,2013,bagus,unfurnished,hos11362037,1,utara,1,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11295109/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,Rp,575,Juta,"Rumah 2 Lantai Baru Unfurnished HGB di Pesona Anggrek Harapan , Bekasi","Bekasi Utara, Bekasi",Keamanan 24 jam,4,2,98 m²,165 m²,rumah,hgb - hak guna bangunan,3300 mah,,2,,baru,unfurnished,hos11295109,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11295104/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,Rp,975,Juta,Diju Cepat Rumah Cluster Aralia Harapan Indah Bekasi,"Harapan Indah, Bekasi"," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam, Kolam Renang,  Taman, Taman,  Masjid,  Keamanan",2,1,90 m²,70 m²,rumah,shm - sertifikat hak milik,2200 mah,1,1,2015,bagus,unfurnished,hos11295104,1,selatan,,1,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11295021/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,Rp,975,Juta,"Rumah di Cluster ifolia harapan indah, Harapan Indah","Harapan Indah, Bekasi","Tempat Jemuran,  Jogging Track, Track Lari,  One Gate System, Keamanan 24 jam, Taman,  Playground, Keamanan",3,2,90 m²,70 m²,rumah,shm - sertifikat hak milik,2200 mah,,1,,bagus,unfurnished,hos11295021,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11294979/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,Rp,"1,35",Miliar,"Jual Rumah 2 Lantai di Duta Harapan, Bekasi Utara","Duta Harapan, Bekasi","Tempat Jemuran, Track Lari,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  CCTV,  Playground, AC, CCTV, Jalur Telepon",4,2,95 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2008,bagus,semi furnished,hos11294979,1,,1,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11294718/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,Rp,"2,25",Miliar,"Rumah di Cluster bluebell summarecon bekasi, Summarecon Bekasi","Summarecon Bekasi, Bekasi","Tempat Jemuran, Track Lari,  One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  Playground, Jogging Track, Keamanan",4,3,119 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,,bagus,unfurnished,hos11294718,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11294708/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,Rp,"1,37",Miliar,"Jual Rumah di Cluster Harmoni, Harapan Indah","Harapan Indah, Bekasi","Tempat Jemuran, Track Lari,  One Gate System,  AC, Kitchen Set, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV,  Playground, Wastafel, Jalur Telepon",4,3,105 m²,100 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,2015,bagus,semi furnished,hos11294708,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11294636/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,Rp,"1,37",Miliar,"Rumah di Cluster harmoni harapan indah, Harapan Indah","Harapan Indah, Bekasi","Tempat Jemuran,  Jogging Track, Track Lari,  One Gate System, Keamanan 24 jam, Taman,  Playground, Keamanan",4,3,105 m²,100 m²,rumah,shm - sertifikat hak milik,2200 mah,,2,,bagus,unfurnished,hos11294636,1,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11294631/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,Rp,635,Juta,Rumah Full Bangunan Luas 72 Desain Mezzanine Di Bekasi Timur Regensi,"Bekasi Timur, Bekasi","Tempat Jemuran,  One Gate System,  Kolam Renang, Masjid, Keamanan 24 jam",2,1,55 m²,86 m²,rumah,shm - sertifikat hak milik,1300 mah,,1,2022,baru,,hos11294631,,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/bekasi/hos11294624/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,Rp,"2,25",Miliar,"Jual Rumah 2 Lantai Cluster Bluebell 7x17 Terawat, Summarecon","Summarecon Bekasi, Bekasi","Tempat Jemuran, Track Lari,  One Gate System,  Kolam Renang,  AC, Kitchen Set, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV,  Playground, Wastafel, Jalur Telepon",3,2,119 m²,150 m²,rumah,shm - sertifikat hak milik,2200 mah,1,1,2016,bagus,semi furnished,hos11294624,1,utara,1,1,,,,,,,,,,,,,,,
