url,currency,price,price_unit_scale,title,address,facilities,k. tidur,k. mandi,l. tanah,l. bangunan,carport,tipe properti,sertifikat,daya listrik,jumlah lantai,tahun dibangun,kondisi properti,kondisi perabotan,hadap,id iklan,bedrooms,bathrooms,land size,building size,carports,certificate,electricity,floors,building age,property condition,furnishing,building orientation,garasi,kt. pembantu,maid bedrooms,km. pembantu,garages,maid bathrooms
https://www.rumah123.com/properti/depok/hos9405566/#qid~2a32200d-ed85-467d-a5ae-0ac33703137f,Rp,800,Juta,Jual Rumah Desain Modern Dalam Cluster Amara Residence Sertifikat Hak Milik,"Cinere, Depok"," Jalur Telepon,  AC, Kitchen Set,  Taman,  CCTV, Taman, Wastafel, AC, Keamanan",3,3,65 mÂ²,78 mÂ²,1,rumah,shm - sertifikat hak milik,3500 mah,2,2022,baru,unfurnished,barat,hos9405566,,,,,,,,,,,,,,1,,1,,
https://www.rumah123.com/properti/depok/hos11186407/#qid~2a32200d-ed85-467d-a5ae-0ac33703137f,Rp,230,Juta,RUMAH CLUSTER MEWAH HARGA TERJANGKAU DAN BEBAS BANJIR,"Sawangan, Depok"," Jalur Telepon,  Ac, AC, Track Lari, Masjid,  Taman,  CCTV, Taman, Jogging Track, CCTV, Jalur Telepon,  Keamanan",2,1,50 mÂ²,36 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,semi furnished,timur,hos11186407,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos11162875/#qid~2a32200d-ed85-467d-a5ae-0ac33703137f,Rp,494,Juta,Rumah baru dekat stasiun berjarak 3 menit,"Pancoran Mas, Depok"," Ac,  Jogging Track, Track Lari,  Taman, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",2,1,66 mÂ²,40 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,unfurnished,timur,hos11162875,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos8383917/#qid~2a32200d-ed85-467d-a5ae-0ac33703137f,Rp,660,Juta,GDC Depok,"Cilodong, Depok","Masjid, Kolam Renang",2,1,78 mÂ²,36 mÂ²,,rumah,shm - sertifikat hak milik,1300 mah,1,2021,baru,unfurnished,,hos8383917,,,,,,,,,,,,,1,2,,1,,
https://www.rumah123.com/properti/depok/hos11153312/#qid~2a32200d-ed85-467d-a5ae-0ac33703137f,Rp,"2,5",Miliar,Cinere Dekat Mall Rumah Baru Harga Murah,"Cinere, Depok","Masjid, Taman, Keamanan 24 jam",3,3,120 mÂ²,178 mÂ²,2,rumah,shm - sertifikat hak milik,3500 mah,2,2022,baru,,barat,hos11153312,,,,,,,,,,,,,,1,,1,,
https://www.rumah123.com/properti/depok/hos11095544/#qid~2a32200d-ed85-467d-a5ae-0ac33703137f,Rp,"1,35",Miliar,Dijual Rumah Luas 2 Lantai Murah Siap Huni Bonus Pohon Duren di Kavling Pertamina Cimanggis Depok,"Harjamukti, Depok","Tempat Jemuran, Lapangan Bola,  AC, Masjid, Akses Parkir, Kitchen Set,  Taman, Ac, Taman, Wastafel,  Masjid",4,4,300 mÂ²,317 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,semi furnished,,hos11095544,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11111602/#qid~2a32200d-ed85-467d-a5ae-0ac33703137f,Rp,"3,5",Miliar,Rumah Baru 2 Lantai Sawangan Depok Nego Sampe Deal,"Sawangan, Depok"," Akses Parkir,  One Gate System, Tempat Gym,  Kolam Renang,  AC,  Track Lari, Masjid, Keamanan 24 jam,  Taman, Kulkas, Taman,  Playground,  Pemanas Air, Wastafel, Lapangan Basket",3,4,200 mÂ²,120 mÂ²,2,rumah,shm - sertifikat hak milik,,2,,baru,semi furnished,,hos11111602,,,,,,,,,,,,,,1,,1,,
https://www.rumah123.com/properti/depok/hos11120079/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,940,Juta,Rumah 2 Lantai SHM di Rangkapan Jaya dekat Tol Sawangan Depok,"Pancoran Mas, Depok"," Ac,  Jogging Track,  CCTV, Taman,  Masjid, Jalur Telepon,  Keamanan",3,3,88 mÂ²,100 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,2022,baru,unfurnished,timur,hos11120079,,,,,,,,,,,,,2,,,,,
https://www.rumah123.com/properti/depok/hos11117589/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,950,Juta,Rumah 2 lantai dekat Stasiun depok lama,"Beji, Depok"," Ac, Masjid, Keamanan,  Taman",3,2,57 mÂ²,72 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,2,2022,baru,unfurnished,selatan,hos11117589,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11095833/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,"1,2",Miliar,Dijual Rumah 2 Lantai 5 Menit Gerbang Tol Sawangan di Kavling Adhi Karya Depok,"Pancoran Mas, Depok","Tempat Jemuran, Lapangan Bola, Masjid, Kitchen Set, Taman,  Playground, AC",4,3,180 mÂ²,356 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,,bagus,semi furnished,timur,hos11095833,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11115532/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,890,Juta,Jual Rumah di Cinere Unit Hook Lokasi Cluster Tepi Jalan Utama,"Cinere, Depok"," Jalur Telepon,  Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",3,3,101 mÂ²,78 mÂ²,1,rumah,shm - sertifikat hak milik,3500 mah,2,2022,baru,semi furnished,barat,hos11115532,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10878267/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,"1,22",Miliar,Rumah 2 Lantai Akses Tol Margonda 3,"Margonda, Depok","CCTV, Taman,  Kolam Renang",3,3,81 mÂ²,80 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,2022,,,utara,hos10878267,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10883595/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,"1,8",Miliar,Rumah 2 Lantai Di Raffles Hills Cibubur,"Cibubur, Depok"," Ac,  Jogging Track, Masjid, Kolam Renang,  Taman,  Keamanan",3,3,120 mÂ²,158 mÂ²,1,rumah,shm - sertifikat hak milik,,2,,bagus,unfurnished,,hos10883595,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11115589/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,800,Juta,Rumah  di Sawangan 10 Menit Ke Toll Pamulang,"Sawangan, Depok"," Jalur Telepon,  Jogging Track, Track Lari,  AC, Masjid,  Taman,  CCTV, Taman, AC, CCTV, Jalur Telepon, Keamanan",3,3,101 mÂ²,78 mÂ²,1,rumah,shm - sertifikat hak milik,3500 mah,2,2022,baru,semi furnished,barat,hos11115589,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos11117570/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,387,Juta,Rumah SHM di sawangan depok,"Sawangan, Depok"," Jalur Telepon,  Ac,  Jogging Track, Masjid,  Taman,  CCTV, Keamanan",2,1,55 mÂ²,42 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,unfurnished,selatan,hos11117570,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos11115460/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,800,Juta,Dijual Rumah di Ciminggis 2 Lantai Dalam Cluster,"Cimanggis, Depok"," Jogging Track, Track Lari,  AC, Masjid, Keamanan 24 jam,  Taman,  CCTV, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",3,3,101 mÂ²,78 mÂ²,1,rumah,shm - sertifikat hak milik,3500 mah,2,2022,baru,semi furnished,barat,hos11115460,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos11249559/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,"2,2",Miliar,Rumah cantik klasik modern dalam komplek terbaik dan modern cinere di Rumah dalam komplek modern cinere segera survey yuk Rumah 2 Lantai SHM Bagus,"Cinere, Depok","Tempat Jemuran, Lapangan Bulu Tangkis,  Kolam Renang, Keamanan 24 jam, Kolam Renang, Taman,  Keamanan",4,3,118 mÂ²,160 mÂ²,2,rumah,shm - sertifikat hak milik,3500 mah,2,2018,bagus,semi furnished,,hos11249559,,,,,,,,,,,,,,1,,1,,
https://www.rumah123.com/properti/depok/hos11319625/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,"4,2",Miliar,Rumah mewah gaya klasik murah villa cinere mas segera survey,"Cinere, Depok"," One Gate System, Masjid, Keamanan 24 jam,  Taman, Taman,  Masjid, Keamanan",3,3,234 mÂ²,400 mÂ²,1,rumah,shm - sertifikat hak milik,3300 mah,2,2018,bagus,unfurnished,,hos11319625,,,,,,,,,,,,,1,1,,1,,
https://www.rumah123.com/properti/depok/hos11311538/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,4,Miliar,Rumah Keren Seperti Vila Jalan Depan Rumah Lebar,"Cinere, Depok","Tempat Jemuran, Track Lari,  Akses Parkir,  One Gate System,  AC, Masjid, Kitchen Set, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV,  Playground, Wastafel, Jalur Telepon",2,2,158 mÂ²,145 mÂ²,2,rumah,shm - sertifikat hak milik,3300 mah,2,2015,bagus,unfurnished,barat,hos11311538,,,,,,,,,,,,,,1,,,,
https://www.rumah123.com/properti/depok/hos11134510/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,"2,3",Miliar,Hitung Tanah Lokasi Strategis di Pinggir Jalan Cimanggis Depok,"Cimanggis, Depok","Tempat Jemuran,  Akses Parkir, Masjid, Kitchen Set, Keamanan 24 jam,  Taman, Wastafel, Jalur Telepon",2,1,218 mÂ²,45 mÂ²,4,rumah,shm - sertifikat hak milik,2200 mah,1,2000,bagus,unfurnished,,hos11134510,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11325208/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,485,Juta,"Rumah di Jalan Raya Pancoran Mas, Rangkapan Jaya Depok","Rangkapanjaya, Depok"," AC, Masjid,  CCTV, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Bola,  Akses Parkir,  One Gate System, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Kitchen Set,  Mesin Cuci,  Track Lari",2,1,84 mÂ²,55 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,unfurnished,selatan,hos11325208,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11324940/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,484,Juta,Rumah Di Depok Murah,"Cinangka, Depok"," AC, Masjid,  CCTV, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Bola,  Akses Parkir,  One Gate System, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Kitchen Set,  Mesin Cuci,  Kolam Renang,  Track Lari",2,1,72 mÂ²,45 mÂ²,,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,unfurnished,selatan,hos11324940,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11323823/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,484,Juta,"Rumah  di Jalan Raya Bojongsari, Sawangan Depok","Bojong Sari, Depok"," AC, Masjid,  CCTV, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Bola,  Akses Parkir,  One Gate System, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Kitchen Set,  Mesin Cuci,  Track Lari",2,1,72 mÂ²,45 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,semi furnished,utara,hos11323823,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos10605204/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,850,Juta,Rumah 2 lantai dengan design clasic dekat dengan pintu Tol cimanggis,"Cimanggis, Depok"," Masjid, Ac,  Keamanan, Taman",3,2,56 mÂ²,60 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,2,2022,bagus sekali,unfurnished,timur,hos10605204,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11284845/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,"1,25",Miliar,Rumah Pinggir Jalan Berikut Toko Dijual Murah,"Cipayung, Depok","Tempat Jemuran, AC",3,1,128 mÂ²,110 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,1,2006,butuh renovasi,unfurnished,barat,hos11284845,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11276478/#qid~0c01e11f-74d7-4aa3-bf40-55c33763b2f4,Rp,"4,9",Miliar,Rumah Luas Dekat Margonda Raya,"Margonda, Depok","Tempat Jemuran, Jalur Telepon,  Taman",6,2,400 mÂ²,250 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,2,1986,sudah renovasi,unfurnished,barat,hos11276478,,,,,,,,,,,,,2,2,,1,,
https://www.rumah123.com/properti/depok/hos11287221/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,200,Juta,Rumah modern di Citayam dekat stasiun Citayam,"Citayam, Depok"," Jalur Telepon, AC, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman,  CCTV, Ac, Taman, Jogging Track,  Masjid, CCTV, Jalur Telepon,  Keamanan",2,1,50 mÂ²,36 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,,timur,hos11287221,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos10325233/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,560,Juta,Rumah 2 Lantai Termurah Dekat Tol di Mampang Pancoran Mas,"Pancoran Mas, Depok","Tempat Jemuran,  Ac,  Jogging Track, Track Lari,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV,  Playground, Wastafel, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",3,2,55 mÂ²,47 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,2,2022,baru,unfurnished,timur,hos10325233,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos9650060/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,"3,5",Miliar,"Hunian Nyaman, Asri Dan Luas di Megapolitan Cinere Rsa012101","Cinere, Depok"," Masjid, Keamanan, Taman,  AC",6,4,321 mÂ²,500 mÂ²,1,rumah,shm - sertifikat hak milik,6600 mah,2,1995,bagus,semi furnished,utara,hos9650060,,,,,,,,,,,,,1,1,,1,,
https://www.rumah123.com/properti/depok/hos10803501/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,"1,55",Miliar,Rumah Bagus di Cinangka Depok,"Cinangka, Depok"," Jogging Track, Kolam Renang,  Taman,  CCTV, Ac,  Keamanan",3,3,84 mÂ²,104 mÂ²,2,rumah,hgb - hak guna bangunan,2200 mah,2,2022,baru,,selatan,hos10803501,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos5031868/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,485,Juta,Rumah Cluster elit harga irit di Depok aksea 2 pintu Tol,"Cisalak, Depok"," Jalur Telepon, Tempat Jemuran, Lapangan Bola, Lapangan Tenis,  Kolam Renang, Kitchen Set,  Lapangan Voli,  Lapangan Bulu Tangkis,  Taman, Wastafel,  Pemanas Air, Jogging Track,  Masjid, Jalur Telepon, Keamanan,  Track Lari",2,1,72 mÂ²,50 mÂ²,,rumah,shm - sertifikat hak milik,1300 mah,1,2019,sudah renovasi,unfurnished,timur,hos5031868,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos9769914/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,350,Juta,Cluster Mewah Berkualitas dengan Harga Termurah Se Pancoran Mas,"Pancoran Mas, Depok"," Masjid, Keamanan, Taman",2,1,60 mÂ²,40 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,,selatan,hos9769914,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11313693/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,485,Juta,"Rumah Baru SHM di Jalan Raya Sawangan Bojongsari Depok, Depok","Sawangan, Depok","Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Bola,  Akses Parkir,  One Gate System,  AC, Masjid, Keamanan 24 jam,  Taman,  CCTV, Kulkas,  Playground, Wastafel,  Pemanas Air, Jalur Telepon,  Kitchen Set,  Track Lari",2,1,72 mÂ²,42 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,unfurnished,timur,hos11313693,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11302742/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,525,Juta,Rumah Baru di Sawangan dekat pintu tol SHM,"Sawangan, Depok","Tempat Jemuran,  One Gate System, Keamanan 24 jam, Taman,  Playground, Wastafel, Keamanan",2,1,73 mÂ²,45 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,1,,baru,unfurnished,timur,hos11302742,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11251369/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,725,Juta,Rumah 2 Lantai bata merah di Cilodong carport 2 mobil,"Cilodong, Depok"," Jalur Telepon,  Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman,  CCTV, Ac, Taman, AC, CCTV, Jalur Telepon,  Keamanan",3,2,66 mÂ²,56 mÂ²,2,rumah,shm - sertifikat hak milik,2200 mah,2,2022,baru,unfurnished,timur,hos11251369,,,,,,,,,,,,,2,,,,,
https://www.rumah123.com/properti/depok/hos11250521/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,"1,6",Miliar,Perumahan Shilla Baru SHM 2 Lantai,"Sawangan, Depok"," Jalur Telepon,  Jogging Track, Lapangan Tenis,  AC, Masjid,  Lapangan Bulu Tangkis,  CCTV, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bola,  Lapangan Voli,  Taman, Taman,  Tempat Gym,  Kolam Ikan,  Keamanan,  Lapangan Basket,  Kitchen Set,  Ac,  Mesin Cuci,  Kolam Renang,  Track Lari",3,2,120 mÂ²,79 mÂ²,2,rumah,shm - sertifikat hak milik,4400 mah,2,2022,baru,unfurnished,,hos11250521,,,,,,,,,,,,,3,,,,,
https://www.rumah123.com/properti/depok/hos11205040/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,690,Juta,Rumah 1 Lt Akses Stasiun Depok Lama Siap Huni Bisa Kpr cash D Mapple,"Cipayung, Depok",Keamanan 24 jam,2,1,87 mÂ²,45 mÂ²,,rumah,shm - sertifikat hak milik,1300 mah,1,,bagus,semi furnished,barat daya,hos11205040,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11213036/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,660,Juta,Rumah  Depok Gdc Akses Stasiun 1 Lt Siap Huni Bisa Kpr Dekat Alun Alun,"Depok II, Depok",Keamanan 24 jam,2,1,72 mÂ²,72 mÂ²,1,rumah,hgb - hak guna bangunan,1300 mah,1,,bagus,unfurnished,,hos11213036,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11175406/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,215,Juta,murah perumahan masuk mobil di Citayam,"Citayam, Depok"," Jalur Telepon,  Ac,  Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam, Kolam Renang,  Taman,  CCTV, Taman, AC, CCTV, Jalur Telepon,  Keamanan",2,1,50 mÂ²,36 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,,timur,hos11175406,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11197180/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,445,Juta,RUMAH 2 LANTAI DI PINGGIR JALAN UTAMA BEBAS BANJIR,"Sawangan, Depok"," Jalur Telepon,  Ac,  Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Taman, AC,  Masjid, CCTV, Jalur Telepon, Keamanan",4,2,60 mÂ²,80 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,1,2021,bagus,semi furnished,utara,hos11197180,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos8048098/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,625,Juta,Rumah Nyaman Siap Huni 900 Meter Ke Tol di Pancoran Mas,"Pancoran Mas, Depok"," Jalur Telepon, AC, Track Lari,  Taman,  CCTV, Ac, Taman, Jogging Track,  Masjid, CCTV, Jalur Telepon,  Keamanan",2,1,75 mÂ²,55 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,unfurnished,,hos8048098,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos9397105/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,750,Juta,Rumah Nyaman Siap Huni Lokasi Nempel Tol Desari,"Pancoran Mas, Depok"," Jalur Telepon,  Ac,  Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Taman, AC, CCTV, Jalur Telepon,  Keamanan",3,2,103 mÂ²,60 mÂ²,1,rumah,shm - sertifikat hak milik,2200 mah,1,2022,baru,unfurnished,,hos9397105,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos9709318/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,675,Juta,"Rumah 1,5 Lantai Murah Nyaman 700 Meter Ke Tol di Pancoran Mas","Pancoran Mas, Depok"," Jalur Telepon,  Jogging Track,  Taman, Ac,  Masjid, CCTV,  Keamanan",2,1,70 mÂ²,50 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,semi furnished,,hos9709318,,,,,,,,,,,,,1,,,,,
https://www.rumah123.com/properti/depok/hos11178132/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,730,Juta,RUMAH MURAH DI CINANGKA SAWANGAN DEPOK,"Cinangka, Depok"," Jalur Telepon,  Ac,  Jogging Track, Track Lari,  Taman, Taman, AC,  Masjid, CCTV, Jalur Telepon, Keamanan",2,1,101 mÂ²,48 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,unfurnished,timur,hos11178132,,,,,,,,,,,,,,,,,,
https://www.rumah123.com/properti/depok/hos11177842/#qid~29e57da4-9ae0-4422-8132-8c84af792680,Rp,590,Juta,RUMAH PALING MURAH DEKAT THE PARK SAWANGAN.,"Cinangka, Depok"," Jalur Telepon,  Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman,  CCTV, Ac, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",2,1,70 mÂ²,48 mÂ²,1,rumah,shm - sertifikat hak milik,1300 mah,1,2022,baru,unfurnished,timur,hos11177842,,,,,,,,,,,,,,,,,,
