,price_in_rp,city,lat,long,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,maid_bedrooms,maid_bathrooms,floors,property_condition,garages,furnishing,electricity_num,fac_tempat_jemuran,fac_jalur_telepon,fac_jogging_track,fac_kolam_renang,fac_masjid,fac_keamanan,fac_cctv,fac_kitchen_set,fac_one_gate_system,fac_akses_parkir,fac_playground,fac_wastafel,fac_ac,fac_lapangan_basket,fac_tempat_gym,fac_kolam_ikan,fac_lapangan_voli,fac_lapangan_tenis,fac_lapangan_bola,fac_mesin_cuci,fac_lapangan_bulu_tangkis,fac_kulkas,fac_garden,fac_water_heater,fac_canopy,fac_smart_home,fac_backyard_luas,fac_garasi,fac_balkon,fac_pompa_air_wasser_dan_booster,fac_kompor_exhaust,fac_basement,fac_gudang,fac_clubhouse,fac_service_area,fac_plumbing_system
3219,660000000.0, Tangerang,-6.2392714,106.61373,3.0,2.0,60.0,72.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,1440000000.0, Tangerang,-6.2392714,106.61373,4.0,2.0,96.0,110.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3221,595000000.0, Tangerang,-6.2392714,106.61373,3.0,2.0,63.0,126.0,1,shm - sertifikat hak milik,0,0,2.0,sudah renovasi,0,semi furnished,900.0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,770000000.0, Tangerang,-6.2392714,106.61373,2.0,2.0,70.0,45.0,1,shm - sertifikat hak milik,0,0,2.0,bagus sekali,1,unfurnished,2200.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,825000000.0, Tangerang,-6.2392714,106.61373,2.0,2.0,40.0,44.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,2200.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,1990000000.0, Tangerang,-6.2392714,106.61373,3.0,2.0,120.0,90.0,0,shm - sertifikat hak milik,0,0,2.0,baru,2,unfurnished,2200.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,950000000.0, Tangerang,-6.2392714,106.61373,2.0,1.0,96.0,80.0,1,shm - sertifikat hak milik,0,0,1.0,sudah renovasi,0,unfurnished,1300.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,750000000.0, Tangerang,-6.2392714,106.61373,2.0,1.0,90.0,60.0,1,shm - sertifikat hak milik,0,0,1.0,sudah renovasi,0,semi furnished,1300.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227,755000000.0, Tangerang,-6.2392714,106.61373,3.0,2.0,78.0,60.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,1300.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,785000000.0, Tangerang,-6.2392714,106.61373,3.0,2.0,85.0,60.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,1300.0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,32000000000.0, Tangerang,-6.1828701,106.617579,6.0,6.0,1340.0,1500.0,0,shm - sertifikat hak milik,2,2,3.0,bagus sekali,0,unfurnished,5500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230,945000000.0, Tangerang,-6.1828701,106.617579,4.0,2.0,72.0,83.0,1,shm - sertifikat hak milik,0,0,2.0,baru,1,unfurnished,2200.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,900000000.0, Tangerang,-6.1828701,106.617579,4.0,2.0,72.0,83.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,2200.0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,4200000000.0, Tangerang,-6.1828701,106.617579,6.0,3.0,210.0,300.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,4400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,1440000000.0, Tangerang,-6.1828701,106.617579,2.0,2.0,120.0,102.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,2220000000.0, Tangerang,-6.1828701,106.617579,3.0,3.0,120.0,130.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,945000000.0, Tangerang,-6.1828701,106.617579,4.0,2.0,72.0,83.0,2,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,2200.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,650000000.0, Tangerang,-6.1828701,106.617579,2.0,1.0,72.0,36.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,furnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,650000000.0, Tangerang,-6.1828701,106.617579,3.0,2.0,72.0,96.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,954000000.0, Tangerang,-6.1828701,106.617579,3.0,2.0,72.0,78.0,2,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,2200.0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,975000000.0, Tangerang,-6.1828701,106.617579,4.0,2.0,72.0,78.0,1,shm - sertifikat hak milik,0,0,2.0,baru,1,unfurnished,2200.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,850000000.0, Tangerang,-6.1828701,106.617579,4.0,2.0,135.0,108.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,800000000.0, Tangerang,-6.1828701,106.617579,3.0,2.0,60.0,65.0,2,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,2200.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,4200000000.0, Tangerang,-6.2058045,106.6332435,6.0,3.0,210.0,300.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,4400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,1440000000.0, Tangerang,-6.2058045,106.6332435,2.0,2.0,120.0,102.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,1530000000.0, Tangerang,-6.2058045,106.6332435,2.0,2.0,90.0,95.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,755000000.0, Tangerang,-6.2058045,106.6332435,3.0,2.0,78.0,60.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,1300.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,785000000.0, Tangerang,-6.2058045,106.6332435,3.0,2.0,85.0,60.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,unfurnished,1300.0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,2220000000.0, Tangerang,-6.2035316,106.6084805,3.0,3.0,120.0,130.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,2220000000.0, Tangerang,-6.2035316,106.6084805,3.0,3.0,120.0,130.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,450000000.0, Tangerang,-6.2035316,106.6084805,2.0,2.0,60.0,46.0,0,shm - sertifikat hak milik,0,0,2.0,baru,2,unfurnished,2200.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,630000000.0, Tangerang,-6.2776781,106.52304,2.0,2.0,72.0,40.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,500000000.0, Tangerang,-6.2776781,106.52304,2.0,1.0,72.0,50.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,630000000.0, Tangerang,-6.2776781,106.52304,2.0,2.0,72.0,40.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,520000000.0, Tangerang,-6.2776781,106.52304,3.0,1.0,90.0,65.0,0,shm - sertifikat hak milik,0,0,1.0,baru,0,unfurnished,1300.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,1440000000.0, Tangerang,-6.217129,106.5131048,4.0,1.0,164.0,100.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,1100000000.0, Tangerang,-6.217129,106.5131048,2.0,2.0,60.0,63.0,1,hgb - hak guna bangunan,0,0,2.0,baru,0,unfurnished,2200.0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,500000000.0, Tangerang,-6.217129,106.5131048,2.0,1.0,72.0,50.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,2200000000.0, Tangerang,-6.217129,106.5131048,3.0,3.0,105.0,126.0,2,"lainnya (ppjb,girik,adat,dll)",1,1,2.0,bagus,0,semi furnished,2200.0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,1700000000.0, Tangerang,-6.217129,106.5131048,3.0,3.0,105.0,126.0,2,"lainnya (ppjb,girik,adat,dll)",1,1,2.0,baru,0,unfurnished,2200.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,3600000000.0, Tangerang,-6.217129,106.5131048,3.0,2.0,300.0,230.0,1,shm - sertifikat hak milik,1,1,2.0,bagus sekali,0,furnished,3300.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,630000000.0, Tangerang,-6.217129,106.5131048,2.0,2.0,72.0,40.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,1440000000.0, Tangerang,-6.217129,106.5131048,4.0,1.0,164.0,100.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,1440000000.0, Tangerang,-6.217129,106.5131048,4.0,2.0,164.0,100.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,2050000000.0, Tangerang,-6.217129,106.5131048,3.0,3.0,180.0,139.0,2,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,3500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,4250000000.0, Tangerang,-6.217129,106.5131048,4.0,4.0,420.0,316.0,2,"lainnya (ppjb,girik,adat,dll)",1,1,2.0,bagus,2,unfurnished,2200.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,630000000.0, Tangerang,-6.217129,106.5131048,2.0,2.0,72.0,40.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,960000000.0, Tangerang,-6.217129,106.5131048,2.0,1.0,119.0,62.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,semi furnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,2900000000.0, Tangerang,-6.217129,106.5131048,4.0,3.0,160.0,190.0,2,"lainnya (ppjb,girik,adat,dll)",1,1,2.0,bagus,0,unfurnished,4400.0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,1850000000.0, Tangerang,-6.217129,106.5131048,2.0,2.0,160.0,180.0,0,"lainnya (ppjb,girik,adat,dll)",1,1,2.0,baru,0,semi furnished,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,968000000.0, Tangerang,-6.217129,106.5131048,4.0,2.0,40.0,74.0,1,shm - sertifikat hak milik,0,0,3.0,baru,0,unfurnished,2200.0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,2250000000.0, Tangerang,-6.217129,106.5131048,3.0,3.0,160.0,134.0,2,shm - sertifikat hak milik,1,1,2.0,baru,0,unfurnished,3500.0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,525000000.0, Tangerang,-6.217129,106.5131048,3.0,2.0,72.0,72.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,semi furnished,1300.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,1900000000.0, Tangerang,-6.217129,106.5131048,3.0,3.0,180.0,200.0,1,shm - sertifikat hak milik,0,0,2.0,sudah renovasi,0,semi furnished,4400.0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,1300000000.0, Tangerang,-6.217129,106.5131048,3.0,2.0,54.0,124.0,2,"lainnya (ppjb,girik,adat,dll)",1,1,3.0,bagus,0,semi furnished,4400.0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,1400000000.0, Tangerang,-6.217129,106.5131048,3.0,2.0,96.0,112.0,0,"lainnya (ppjb,girik,adat,dll)",1,1,2.0,baru,0,unfurnished,2200.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,980000000.0, Tangerang,-6.217129,106.5131048,2.0,1.0,136.0,84.0,1,shm - sertifikat hak milik,1,1,1.0,bagus,0,unfurnished,2200.0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,1000000000.0, Tangerang,-6.217129,106.5131048,3.0,2.0,136.0,84.0,1,shm - sertifikat hak milik,0,0,1.0,sudah renovasi,0,semi furnished,1300.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,1050000000.0, Tangerang,-6.217129,106.5131048,4.0,3.0,77.0,97.0,0,"lainnya (ppjb,girik,adat,dll)",0,0,2.0,baru,0,unfurnished,2200.0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,1350000000.0, Tangerang,-6.217129,106.5131048,2.0,1.0,160.0,81.0,0,shm - sertifikat hak milik,1,1,1.0,bagus,0,unfurnished,2200.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,12500000000.0, Tangerang,-6.2894318,106.6344454,6.0,4.0,474.0,500.0,2,shm - sertifikat hak milik,2,1,2.0,bagus sekali,2,furnished,23000.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,10500000000.0, Tangerang,-6.2894318,106.6344454,4.0,4.0,450.0,700.0,0,"lainnya (ppjb,girik,adat,dll)",1,1,2.0,sudah renovasi,0,semi furnished,5500.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,10500000000.0, Tangerang,-6.2894318,106.6344454,4.0,4.0,450.0,700.0,2,shm - sertifikat hak milik,2,1,3.0,sudah renovasi,2,semi furnished,7700.0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,10000000000.0, Tangerang,-6.2894318,106.6344454,4.0,4.0,450.0,650.0,0,"lainnya (ppjb,girik,adat,dll)",1,1,2.0,bagus,0,semi furnished,16500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,7400000000.0, Tangerang,-6.2894318,106.6344454,4.0,4.0,220.0,285.0,1,shm - sertifikat hak milik,1,1,3.0,bagus,1,furnished,4400.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,12500000000.0, Tangerang,-6.2894318,106.6344454,6.0,4.0,474.0,500.0,2,"lainnya (ppjb,girik,adat,dll)",1,1,3.0,bagus sekali,2,furnished,7700.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,18000000000.0, Tangerang,-6.2894318,106.6344454,5.0,5.0,630.0,500.0,2,"lainnya (ppjb,girik,adat,dll)",1,1,3.0,bagus,2,semi furnished,7700.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,14500000000.0, Tangerang,-6.2894318,106.6344454,4.0,5.0,276.0,441.0,2,"lainnya (ppjb,girik,adat,dll)",2,1,3.0,bagus sekali,2,semi furnished,11000.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,17500000000.0, Tangerang,-6.2894318,106.6344454,4.0,4.0,748.0,500.0,2,"lainnya (ppjb,girik,adat,dll)",1,1,3.0,bagus,2,unfurnished,11000.0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,14500000000.0, Tangerang,-6.2894318,106.6344454,4.0,4.0,276.0,441.0,2,"lainnya (ppjb,girik,adat,dll)",2,1,3.0,baru,2,semi furnished,11000.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,4300000000.0, Tangerang,-6.2894318,106.6344454,3.0,3.0,220.0,185.0,2,shm - sertifikat hak milik,1,1,2.0,bagus,0,semi furnished,4400.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,1040000000.0, Tangerang,-6.31423,106.710505,3.0,2.0,72.0,95.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,1590000000.0, Tangerang,-6.31423,106.710505,4.0,3.0,90.0,126.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,1590000000.0, Tangerang,-6.31423,106.710505,4.0,3.0,90.0,126.0,0,shm - sertifikat hak milik,1,0,2.0,bagus,1,unfurnished,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,1230000000.0, Tangerang,-6.31423,106.710505,2.0,2.0,71.0,62.0,1,shm - sertifikat hak milik,0,0,2.0,baru,0,semi furnished,2200.0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,588000000.0, Tangerang,-6.31423,106.710505,2.0,1.0,72.0,36.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,unfurnished,1300.0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,588000000.0, Tangerang,-6.31423,106.710505,2.0,1.0,72.0,36.0,1,shm - sertifikat hak milik,0,0,1.0,baru,1,furnished,1300.0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,4200000000.0, Tangerang,-6.2294561,106.6089754,6.0,3.0,210.0,300.0,1,shm - sertifikat hak milik,0,0,2.0,bagus,0,unfurnished,4400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,3600000000.0, Tangerang,-6.2294561,106.6089754,2.0,2.0,253.0,138.0,2,shm - sertifikat hak milik,1,0,2.0,bagus,0,unfurnished,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,1440000000.0, Tangerang,-6.2294561,106.6089754,2.0,2.0,120.0,102.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,1060000000.0, Tangerang,-6.2294561,106.6089754,4.0,3.0,106.0,151.0,0,shm - sertifikat hak milik,0,0,2.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,1020000000.0, Tangerang,-6.2294561,106.6089754,2.0,1.0,90.0,65.0,0,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,660000000.0, Tangerang,-6.2294561,106.6089754,3.0,2.0,60.0,72.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,0,unfurnished,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,936000000.0, Tangerang,-6.2294561,106.6089754,4.0,2.0,72.0,83.0,1,shm - sertifikat hak milik,0,0,1.0,bagus,1,unfurnished,2200.0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,751000000.0, Tangerang,-6.2294561,106.6089754,2.0,2.0,83.0,68.0,1,hgb - hak guna bangunan,0,0,2.0,baru,0,unfurnished,2200.0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,3000000000.0, Tangerang,-6.2294561,106.6089754,2.0,2.0,273.0,225.0,1,shm - sertifikat hak milik,1,1,2.0,butuh renovasi,0,unfurnished,2200.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
