,certificate,property_condition,furnishing,city,lat,long,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,maid_bedrooms,maid_bathrooms,floors,garages,electricity_num,fac_tempat_jemuran,fac_jalur_telepon,fac_jogging_track,fac_kolam_renang,fac_masjid,fac_keamanan,fac_cctv,fac_kitchen_set,fac_one_gate_system,fac_akses_parkir,fac_playground,fac_wastafel,fac_ac,fac_lapangan_basket,fac_tempat_gym,fac_kolam_ikan,fac_lapangan_voli,fac_lapangan_tenis,fac_lapangan_bola,fac_mesin_cuci,fac_lapangan_bulu_tangkis,fac_kulkas,fac_garden,fac_water_heater,fac_canopy,fac_smart_home,fac_backyard_luas,fac_garasi,fac_balkon,fac_pompa_air_wasser_dan_booster,fac_kompor_exhaust,fac_basement,fac_gudang,fac_clubhouse,fac_service_area,fac_plumbing_system
76,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3977255,106.8427795,3.0,3.0,115.0,145.0,1,1,0,2.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.3007333,106.586126,5.0,4.0,112.0,180.0,2,1,1,3.0,0,3300.0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.2433511,106.6174456,5.0,4.0,120.0,126.0,2,1,1,2.0,2,2200.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3994989,106.7358134,3.0,1.0,131.0,140.0,0,0,0,1.0,1,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Barat,-6.15966,106.786205,3.0,2.0,120.0,200.0,0,1,0,2.0,0,3500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,"lainnya (ppjb,girik,adat,dll)",baru,unfurnished, Tangerang,-6.2433511,106.6174456,4.0,3.0,170.0,212.0,1,0,1,2.0,0,5500.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.1817523,106.9736839,3.0,3.0,144.0,157.0,0,1,1,2.0,0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,shm - sertifikat hak milik,baru,semi furnished, Tangerang,-6.2623791,106.5220235,4.0,3.0,105.0,135.0,2,1,1,2.0,0,2200.0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Tangerang,-6.3007333,106.586126,4.0,4.0,120.0,135.0,0,1,1,2.0,0,2200.0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,shm - sertifikat hak milik,baru,unfurnished, Jakarta Selatan,-6.3304165,106.8254635,3.0,3.0,77.0,120.0,1,0,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.5183495,106.8512789,2.0,1.0,248.0,100.0,1,0,0,1.0,0,1300.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.4014935,106.9279365,2.0,1.0,70.0,36.0,1,0,0,1.0,0,1300.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.3731789,106.55458,2.0,1.0,60.0,40.0,1,0,0,1.0,0,1300.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,shm - sertifikat hak milik,baru,unfurnished, Tangerang,-6.2452287,106.5037491,3.0,2.0,90.0,75.0,1,0,0,1.0,1,2200.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,shm - sertifikat hak milik,bagus,semi furnished, Bekasi,-6.2849775,106.970127,3.0,2.0,100.0,136.0,1,1,1,2.0,1,1300.0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,"lainnya (ppjb,girik,adat,dll)",bagus,semi furnished, Jakarta Utara,-6.1024783,106.7411903,3.0,3.0,300.0,320.0,1,1,0,2.0,1,16500.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,shm - sertifikat hak milik,baru,furnished, Tangerang,-6.3007333,106.586126,4.0,3.0,100.0,84.0,2,0,0,3.0,0,2200.0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.363929,106.9250756,3.0,3.0,84.0,77.0,2,0,0,2.0,0,1300.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2433511,106.6174456,5.0,4.0,303.0,300.0,1,1,1,2.0,1,5500.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,shm - sertifikat hak milik,semi furnished,baru, Bekasi,-6.3102779,106.9565924,5.0,4.0,250.0,252.0,0,2,1,2.0,1,3300.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,shm - sertifikat hak milik,sudah renovasi,unfurnished, Bekasi,-6.242993,107.0180104,3.0,2.0,220.0,123.0,1,1,0,1.0,0,1300.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,shm - sertifikat hak milik,baru,semi furnished, Jakarta Selatan,-6.3304165,106.8254635,6.0,6.0,223.0,320.0,3,1,1,3.0,1,4400.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,hgb - hak guna bangunan,sudah renovasi,furnished, Bogor,-6.6154285,106.8298214,3.0,2.0,84.0,155.0,1,1,0,2.0,0,2200.0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"lainnya (ppjb,girik,adat,dll)",baru,unfurnished, Bogor,-6.5183495,106.8512789,3.0,2.0,84.0,89.0,1,1,1,1.0,0,2200.0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,shm - sertifikat hak milik,bagus,unfurnished, Bekasi,-6.2510934,107.0118029,6.0,3.0,126.0,140.0,1,0,0,1.0,2,3300.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Timur,-6.195829,106.8821799,3.0,3.0,100.0,135.0,2,1,1,2.0,0,3300.0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Selatan,-6.3092895,106.831021,6.0,5.0,1431.0,500.0,4,0,0,2.0,2,16500.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,shm - sertifikat hak milik,bagus sekali,furnished, Jakarta Utara,-6.1024783,106.7411903,7.0,7.0,377.0,1100.0,2,1,1,3.0,2,5500.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,shm - sertifikat hak milik,bagus,furnished, Tangerang,-6.2913776,106.636332,10.0,10.0,163.0,170.0,0,0,1,2.0,0,3500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,shm - sertifikat hak milik,butuh renovasi,unfurnished, Bogor,-6.5183495,106.8512789,3.0,1.0,232.0,120.0,1,1,1,1.0,1,1300.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"lainnya (ppjb,girik,adat,dll)",baru,semi furnished, Tangerang,-6.2623791,106.5220235,2.0,2.0,105.0,134.0,2,0,0,2.0,0,3500.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,shm - sertifikat hak milik,bagus sekali,unfurnished, Tangerang,-6.2623791,106.5220235,5.0,4.0,320.0,390.0,3,1,1,3.0,0,5500.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,shm - sertifikat hak milik,unfurnished,baru, Depok,-6.367494,106.874766,3.0,2.0,58.0,76.0,0,0,0,2.0,1,1300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Barat,-6.1911406,106.741305,3.0,2.0,97.0,120.0,2,0,0,2.0,0,2200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.7028187,106.9990215,2.0,1.0,78.0,42.0,0,0,0,1.0,1,1300.0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,hgb - hak guna bangunan,bagus,furnished, Bogor,-6.5183495,106.8512789,2.0,2.0,242.0,188.0,0,1,1,3.0,0,2200.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.387334,106.6872949,2.0,1.0,63.0,36.0,0,0,0,1.0,1,1300.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,shm - sertifikat hak milik,bagus,semi furnished, Jakarta Utara,-6.1024783,106.7411903,6.0,6.0,640.0,1300.0,0,0,1,1.0,0,10000.0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.1263046,107.0217935,2.0,1.0,62.0,62.0,0,0,0,1.0,1,1300.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,shm - sertifikat hak milik,sudah renovasi,unfurnished, Jakarta Utara,-6.1096059,106.7846671,3.0,3.0,200.0,150.0,2,1,1,1.0,0,3500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Selatan,-6.243219,106.8013404,4.0,3.0,532.0,408.0,1,1,1,2.0,2,4400.0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Bekasi,-6.2054536,107.006438,3.0,3.0,118.0,71.0,0,0,0,2.0,0,2200.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3992555,106.7888555,3.0,3.0,120.0,100.0,0,1,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,shm - sertifikat hak milik,baru,unfurnished, Jakarta Barat,-6.206715,106.7328054,3.0,3.0,125.0,140.0,2,1,1,2.0,2,2200.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.2845395,106.973377,3.0,3.0,78.0,83.0,2,0,0,2.0,0,2200.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,shm - sertifikat hak milik,bagus sekali,semi furnished, Bogor,-6.5183495,106.8512789,4.0,3.0,315.0,250.0,2,1,1,1.0,2,3300.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,shm - sertifikat hak milik,unfurnished,baru, Depok,-6.3663035,106.7796109,3.0,3.0,84.0,155.0,0,0,0,3.0,4,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
123,shm - sertifikat hak milik,baru,unfurnished, Jakarta Barat,-6.206715,106.7328054,3.0,3.0,80.0,110.0,2,1,1,2.0,2,2200.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,shm - sertifikat hak milik,bagus sekali,semi furnished, Tangerang,-6.2452287,106.5037491,3.0,3.0,160.0,200.0,0,0,0,2.0,0,5500.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Tangerang,-6.2617616,106.555366,4.0,3.0,170.0,181.0,2,1,1,2.0,0,2200.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,shm - sertifikat hak milik,bagus sekali,unfurnished, Tangerang,-6.2368145,106.566375,4.0,2.0,72.0,78.0,1,0,0,2.0,1,2200.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,shm - sertifikat hak milik,bagus sekali,semi furnished, Jakarta Selatan,-6.2302533,106.8067454,4.0,3.0,552.0,900.0,2,2,1,2.0,4,23000.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,shm - sertifikat hak milik,bagus,furnished, Tangerang,-6.2368145,106.566375,2.0,1.0,72.0,36.0,0,0,0,1.0,0,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.1715549,106.664045,3.0,2.0,55.0,110.0,0,0,0,2.0,1,2200.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,shm - sertifikat hak milik,baru,unfurnished, Depok,-6.3977255,106.8427795,2.0,2.0,55.0,55.0,0,0,0,1.0,0,1300.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,shm - sertifikat hak milik,baru,unfurnished, Jakarta Barat,-6.172144,106.7675632,5.0,4.0,96.0,215.0,3,1,0,3.0,0,2200.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,"lainnya (ppjb,girik,adat,dll)",baru,semi furnished, Tangerang,-6.2623791,106.5220235,4.0,4.0,205.0,241.0,3,1,1,3.0,0,3500.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.43971,106.7051599,2.0,1.0,60.0,40.0,1,0,0,1.0,0,1300.0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,shm - sertifikat hak milik,baru,semi furnished, Bogor,-6.5183495,106.8512789,4.0,4.0,481.0,250.0,4,1,0,2.0,2,5500.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.3605754,106.9591808,2.0,3.0,98.0,78.0,1,1,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.217129,106.5131048,2.0,2.0,72.0,40.0,0,0,0,1.0,1,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,shm - sertifikat hak milik,bagus,unfurnished, Tangerang,-6.2475416,106.6106859,3.0,2.0,126.0,120.0,1,1,1,2.0,0,2200.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,shm - sertifikat hak milik,baru,unfurnished, Depok,-6.3767379,106.8025235,3.0,3.0,72.0,110.0,2,0,0,2.0,2,2200.0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,hgb - hak guna bangunan,bagus sekali,semi furnished, Jakarta Utara,-6.1024783,106.7411903,4.0,4.0,363.0,600.0,2,0,1,2.0,2,7700.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,shm - sertifikat hak milik,butuh renovasi,unfurnished, Jakarta Selatan,-6.243219,106.8013404,4.0,2.0,240.0,250.0,3,1,1,1.0,1,7700.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,shm - sertifikat hak milik,baru,unfurnished, Jakarta Barat,-6.2167348,106.7685998,3.0,3.0,52.0,71.0,1,0,0,1.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Barat,-6.1911406,106.741305,3.0,2.0,97.0,120.0,0,0,0,2.0,1,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.39754,106.96505,2.0,1.0,90.0,45.0,1,0,0,1.0,0,1300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,shm - sertifikat hak milik,bagus,furnished, Jakarta Selatan,-6.2647637,106.7781785,50.0,50.0,517.0,2417.0,0,0,0,5.0,10,10000.0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.5183495,106.8512789,3.0,2.0,90.0,150.0,0,0,0,1.0,0,3500.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,shm - sertifikat hak milik,sudah renovasi,unfurnished, Bekasi,-6.3102779,106.9565924,2.0,1.0,66.0,57.0,1,0,0,1.0,1,1300.0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.242993,107.0180104,3.0,3.0,78.0,83.0,2,0,0,2.0,0,2200.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.5183495,106.8512789,3.0,2.0,126.0,102.0,0,1,1,2.0,0,2200.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,hgb - hak guna bangunan,bagus sekali,unfurnished, Bogor,-6.39754,106.96505,3.0,2.0,90.0,75.0,1,0,0,1.0,0,1300.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,shm - sertifikat hak milik,bagus,unfurnished, Depok,-6.332401,106.7907829,2.0,3.0,167.0,160.0,1,0,0,1.0,0,4400.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Timur,-6.234365,106.91659,3.0,3.0,180.0,115.0,2,0,0,1.0,2,5500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,shm - sertifikat hak milik,bagus,semi furnished, Tangerang,-6.2913776,106.636332,5.0,4.0,365.0,400.0,1,1,1,2.0,1,4400.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,shm - sertifikat hak milik,bagus,unfurnished, Jakarta Pusat,-6.181269,106.8670735,4.0,4.0,1010.0,1200.0,6,1,1,2.0,2,6600.0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,shm - sertifikat hak milik,sudah renovasi,semi furnished, Tangerang,-6.2294561,106.6089754,4.0,2.0,120.0,180.0,1,1,1,2.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.4824535,106.8367054,2.0,1.0,78.0,36.0,1,0,0,1.0,0,1300.0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,shm - sertifikat hak milik,baru,unfurnished, Jakarta Selatan,-6.3304165,106.8254635,3.0,3.0,63.0,100.0,2,0,0,2.0,0,2200.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,shm - sertifikat hak milik,baru,unfurnished, Bekasi,-6.2607598,106.9489954,3.0,2.0,72.0,108.0,2,0,0,2.0,0,2200.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,"lainnya (ppjb,girik,adat,dll)",baru,semi furnished, Tangerang,-6.2894318,106.6344454,4.0,4.0,276.0,441.0,2,2,1,3.0,2,11000.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,shm - sertifikat hak milik,bagus,unfurnished, Bogor,-6.5183495,106.8512789,4.0,4.0,886.0,500.0,0,1,1,2.0,3,3300.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,shm - sertifikat hak milik,baru,unfurnished, Bogor,-6.4769375,106.7880935,2.0,1.0,60.0,36.0,1,0,0,1.0,0,1300.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,shm - sertifikat hak milik,sudah renovasi,unfurnished, Bekasi,-6.2607598,106.9489954,3.0,2.0,154.0,154.0,1,0,0,1.0,1,2200.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,shm - sertifikat hak milik,bagus sekali,semi furnished, Jakarta Barat,-6.1817884,106.7086474,4.0,3.0,144.0,250.0,2,1,1,2.0,0,7700.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"lainnya (ppjb,girik,adat,dll)",bagus,unfurnished, Bekasi,-6.223945,106.9862751,3.0,3.0,144.0,150.0,1,1,1,1.0,0,2200.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,hgb - hak guna bangunan,baru,unfurnished, Bekasi,-6.2849775,106.970127,3.0,1.0,72.0,42.0,0,0,0,1.0,0,2200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,shm - sertifikat hak milik,sudah renovasi,unfurnished, Bekasi,-6.292665,107.0274099,2.0,1.0,72.0,36.0,0,0,0,1.0,1,1300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
